Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,DEN,NBA,C,12,12,387,5.5,12.0,.457,1.1,2.9,.387,4.4,9.1,.480,3.3,4.5,.750,3.1,5.4,8.5,0.7,0.8,1.6,0.8,3.5,15.4
1999-00,23,DEN,NBA,C,81,80,2435,5.8,13.0,.446,0.9,2.7,.328,4.9,10.3,.477,2.4,3.5,.686,2.5,7.0,9.5,1.4,0.6,2.7,1.4,4.3,14.9
2000-01,24,DEN,NBA,C,78,74,2457,5.7,11.9,.477,0.7,2.0,.367,4.9,9.9,.499,2.7,3.8,.698,2.5,6.4,8.9,1.6,0.5,3.0,1.4,4.2,14.8
2001-02,25,TOT,NBA,C,78,76,2455,6.2,13.5,.458,1.5,3.9,.388,4.6,9.6,.486,1.5,2.2,.695,2.6,5.9,8.5,1.3,0.8,3.1,1.4,4.1,15.4
2001-02,25,DEN,NBA,C,51,51,1668,6.6,14.2,.466,1.6,3.7,.434,5.0,10.5,.477,1.5,2.3,.667,2.5,5.7,8.2,1.3,0.7,3.3,1.3,3.7,16.4
2001-02,25,DAL,NBA,C,27,25,787,5.2,11.9,.437,1.3,4.3,.305,3.9,7.6,.512,1.6,2.1,.761,2.7,6.4,9.1,1.3,1.1,2.7,1.6,4.9,13.4
2002-03,26,DAL,NBA,C,69,43,1611,5.9,11.5,.518,1.1,2.6,.405,4.9,8.9,.550,1.3,2.0,.682,2.8,4.6,7.4,1.2,0.8,2.0,1.0,5.9,14.3
2003-04,27,BOS,NBA,C,17,1,328,6.3,13.6,.460,0.9,4.4,.200,5.4,9.2,.583,1.1,1.4,.769,3.3,5.4,8.7,2.6,0.9,1.4,1.2,5.2,14.5
2004-05,28,BOS,NBA,PF,80,80,2196,5.6,11.3,.496,1.3,3.7,.364,4.2,7.6,.559,2.0,2.4,.811,2.5,6.5,9.1,1.6,0.7,1.6,1.1,4.3,14.5
2005-06,29,BOS,NBA,PF,82,63,2033,4.2,9.8,.431,2.0,5.1,.392,2.2,4.7,.474,0.9,1.3,.680,1.4,5.8,7.2,2.0,0.5,1.3,1.2,4.8,11.3
2006-07,30,POR,NBA,PF,27,9,352,4.0,10.4,.382,0.2,2.4,.087,3.8,8.1,.468,2.0,2.7,.769,2.6,4.6,7.2,0.8,0.7,1.1,1.3,5.8,10.2
2007-08,31,POR,NBA,C,39,0,291,3.3,7.5,.443,0.0,0.5,.000,3.3,7.1,.474,1.4,2.4,.579,3.5,4.8,8.3,0.7,1.5,2.1,1.2,7.3,8.0
