Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,CLE,NBA,PG,80,76,31.0,3.3,7.4,.441,0.0,0.1,.000,3.3,7.3,.446,.441,2.5,3.1,.801,0.8,2.3,3.2,8.2,2.5,0.2,2.4,3.4,9.0
1998-99,23,CLE,NBA,PG,39,38,30.4,3.4,8.1,.425,0.0,0.1,.000,3.4,7.9,.432,.425,2.7,3.6,.745,0.4,2.9,3.4,7.7,1.8,0.2,2.7,2.9,9.6
1999-00,24,CLE,NBA,PG,65,46,27.0,3.5,8.6,.412,0.0,0.2,.200,3.5,8.4,.416,.414,2.2,2.8,.761,0.6,2.4,3.0,7.0,1.6,0.3,2.4,2.8,9.3
2000-01,25,TOT,NBA,PG,53,43,27.5,2.6,7.0,.375,0.0,0.2,.100,2.6,6.8,.382,.376,1.0,1.2,.818,0.4,2.7,3.2,5.9,1.9,0.1,1.7,2.9,6.3
2000-01,25,CLE,NBA,PG,6,0,15.5,0.3,2.5,.133,0.0,0.0,,0.3,2.5,.133,.133,0.8,1.0,.833,0.2,1.0,1.2,4.2,1.0,0.2,1.2,2.8,1.5
2000-01,25,ATL,NBA,PG,47,43,29.0,2.9,7.6,.385,0.0,0.2,.100,2.9,7.4,.393,.386,1.0,1.3,.817,0.5,3.0,3.4,6.1,2.0,0.1,1.8,2.9,6.9
2001-02,26,MEM,NBA,PG,53,11,21.7,2.7,6.3,.422,0.0,0.2,.250,2.6,6.2,.426,.425,1.6,2.2,.757,0.2,1.8,2.1,5.7,1.5,0.1,2.1,2.5,7.0
2002-03,27,MEM,NBA,PG,55,4,16.9,1.8,4.1,.425,0.0,0.1,.250,1.7,4.0,.432,.430,0.4,0.7,.541,0.3,1.2,1.5,4.2,1.3,0.0,1.7,2.2,3.9
2003-04,28,TOT,NBA,PG,56,13,18.5,1.9,4.4,.427,0.0,0.1,.250,1.8,4.3,.433,.431,0.9,1.2,.754,0.3,1.8,2.0,3.6,1.5,0.0,1.3,1.9,4.7
2003-04,28,PHO,NBA,PG,3,0,6.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.0,1.0,1.0,1.3,1.0,0.3,1.0,0.3,0.7
2003-04,28,WAS,NBA,PG,32,12,18.7,1.8,4.3,.420,0.0,0.2,.200,1.8,4.2,.429,.424,0.6,0.8,.704,0.3,1.6,1.9,3.2,1.6,0.0,1.4,1.6,4.3
2003-04,28,MIL,NBA,PG,21,1,20.0,2.2,5.0,.438,0.0,0.1,.333,2.1,4.9,.441,.443,1.4,1.8,.789,0.1,2.1,2.3,4.7,1.4,0.0,1.2,2.7,5.9
2004-05,29,CHA,NBA,PG,66,61,29.5,3.8,8.9,.422,0.0,0.3,.150,3.7,8.6,.432,.425,2.5,3.0,.852,0.3,2.3,2.6,9.0,2.0,0.1,2.2,2.9,10.1
2005-06,30,CHA,NBA,PG,69,67,34.1,4.5,11.2,.399,0.0,0.2,.231,4.4,11.0,.402,.401,3.7,4.6,.803,0.5,2.7,3.2,8.8,2.3,0.1,2.4,2.9,12.6
2006-07,31,CHA,NBA,PG,45,25,28.3,3.4,8.1,.419,0.0,0.4,.056,3.4,7.7,.438,.420,2.3,2.8,.805,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5,9.1
2007-08,32,LAC,NBA,PG,74,39,22.6,1.9,4.6,.404,0.0,0.1,.000,1.9,4.5,.411,.404,0.8,1.0,.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6
2008-09,33,UTA,NBA,PG,74,0,12.7,0.9,2.6,.349,0.0,0.1,.000,0.9,2.5,.361,.349,0.6,0.9,.750,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4
