Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,729,423,18176,5.8,14.1,.412,0.0,0.3,.134,5.8,13.7,.419,3.7,4.7,.789,0.8,4.3,5.1,12.9,3.5,0.2,3.9,5.3,15.3,,102,104
4 seasons,,CLE,NBA,,190,160,5516,6.0,14.2,.424,0.0,0.2,.091,6.0,13.9,.429,4.3,5.6,.775,1.2,4.4,5.6,13.8,3.6,0.4,4.4,5.6,16.3,,103,100
3 seasons,,CHA,NBA,,180,153,5568,6.6,16.0,.411,0.1,0.5,.137,6.5,15.5,.420,4.9,5.9,.818,0.7,4.1,4.7,13.9,3.3,0.1,3.8,4.7,18.1,,106,107
2 seasons,,MEM,NBA,,108,15,2079,6.0,14.1,.423,0.1,0.4,.250,5.9,13.7,.429,2.7,3.8,.704,0.7,4.1,4.8,13.5,3.7,0.2,5.2,6.5,14.8,,95,105
1 season,,LAC,NBA,,74,39,1674,4.3,10.7,.404,0.0,0.2,.000,4.3,10.5,.411,1.9,2.2,.873,0.5,4.0,4.4,10.2,3.1,0.3,2.2,5.0,10.5,,102,108
1 season,,UTA,NBA,,74,0,938,3.6,10.4,.349,0.0,0.3,.000,3.6,10.1,.361,2.6,3.5,.750,0.7,4.1,4.8,10.4,3.7,0.2,3.6,5.4,9.9,,93,105
1 season,,ATL,NBA,,47,43,1364,5.2,13.6,.385,0.0,0.4,.100,5.2,13.2,.393,1.9,2.3,.817,0.8,5.3,6.2,10.9,3.6,0.1,3.2,5.3,12.4,,96,102
1 season,,WAS,NBA,,32,12,598,5.0,12.0,.420,0.1,0.4,.200,5.0,11.6,.429,1.7,2.3,.704,1.0,4.4,5.3,8.9,4.5,0.0,3.8,4.4,11.8,,93,102
1 season,,MIL,NBA,,21,1,420,5.7,13.1,.438,0.1,0.4,.333,5.6,12.7,.441,3.7,4.7,.789,0.4,5.6,6.0,12.2,3.6,0.0,3.1,7.0,15.4,,109,102
1 season,,PHO,NBA,,3,0,19,2.7,8.2,.333,0.0,0.0,,2.7,8.2,.333,0.0,0.0,,0.0,8.2,8.2,10.9,8.2,2.7,8.2,2.7,5.5,,59,89
