Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,22,CLE,NBA,PG,80,76,2483,5.6,12.7,.441,0.0,0.2,.000,5.6,12.6,.446,4.3,5.4,.801,1.4,4.0,5.4,14.1,4.2,0.4,4.2,5.8,15.6,,109,97
1998-99,23,CLE,NBA,PG,39,38,1186,6.3,14.8,.425,0.0,0.2,.000,6.3,14.5,.432,4.9,6.6,.745,0.7,5.4,6.1,14.1,3.3,0.3,4.9,5.4,17.5,,100,100
1999-00,24,CLE,NBA,PG,65,46,1754,6.6,16.0,.412,0.1,0.3,.200,6.5,15.7,.416,4.0,5.3,.761,1.1,4.4,5.5,13.1,3.1,0.6,4.5,5.3,17.2,,99,103
2000-01,25,TOT,NBA,PG,53,43,1457,5.0,13.3,.375,0.0,0.4,.100,4.9,12.9,.382,1.9,2.4,.818,0.8,5.2,6.0,11.1,3.6,0.1,3.3,5.6,11.9,,95,102
2000-01,25,CLE,NBA,PG,6,0,93,1.1,8.5,.133,0.0,0.0,,1.1,8.5,.133,2.8,3.4,.833,0.6,3.4,4.0,14.1,3.4,0.6,4.0,9.6,5.1,,78,104
2000-01,25,ATL,NBA,PG,47,43,1364,5.2,13.6,.385,0.0,0.4,.100,5.2,13.2,.393,1.9,2.3,.817,0.8,5.3,6.2,10.9,3.6,0.1,3.2,5.3,12.4,,96,102
2001-02,26,MEM,NBA,PG,53,11,1151,6.5,15.3,.422,0.1,0.4,.250,6.4,14.9,.426,4.0,5.3,.757,0.5,4.5,5.0,13.8,3.6,0.3,5.1,6.2,17.0,,98,105
2002-03,27,MEM,NBA,PG,55,4,928,5.4,12.7,.425,0.1,0.4,.250,5.3,12.3,.432,1.1,2.1,.541,0.8,3.7,4.5,13.0,3.9,0.1,5.2,6.9,12.1,,90,106
2003-04,28,TOT,NBA,PG,56,13,1037,5.3,12.4,.427,0.1,0.4,.250,5.2,12.0,.433,2.5,3.3,.754,0.7,4.9,5.6,10.3,4.2,0.1,3.6,5.4,13.1,,99,102
2003-04,28,PHO,NBA,PG,3,0,19,2.7,8.2,.333,0.0,0.0,,2.7,8.2,.333,0.0,0.0,,0.0,8.2,8.2,10.9,8.2,2.7,8.2,2.7,5.5,,59,89
2003-04,28,WAS,NBA,PG,32,12,598,5.0,12.0,.420,0.1,0.4,.200,5.0,11.6,.429,1.7,2.3,.704,1.0,4.4,5.3,8.9,4.5,0.0,3.8,4.4,11.8,,93,102
2003-04,28,MIL,NBA,PG,21,1,420,5.7,13.1,.438,0.1,0.4,.333,5.6,12.7,.441,3.7,4.7,.789,0.4,5.6,6.0,12.2,3.6,0.0,3.1,7.0,15.4,,109,102
2004-05,29,CHA,NBA,PG,66,61,1944,6.6,15.7,.422,0.1,0.5,.150,6.6,15.2,.432,4.5,5.2,.852,0.6,4.0,4.5,15.8,3.5,0.1,3.9,5.1,17.8,,108,107
2005-06,30,CHA,NBA,PG,69,67,2351,6.7,16.9,.399,0.1,0.3,.231,6.7,16.6,.402,5.5,6.9,.803,0.8,4.1,4.9,13.3,3.4,0.1,3.6,4.4,19.0,,105,106
2006-07,31,CHA,NBA,PG,45,25,1273,6.2,14.9,.419,0.0,0.7,.056,6.2,14.1,.438,4.2,5.2,.805,0.6,4.1,4.7,12.1,2.7,0.1,3.9,4.6,16.7,,103,108
2007-08,32,LAC,NBA,PG,74,39,1674,4.3,10.7,.404,0.0,0.2,.000,4.3,10.5,.411,1.9,2.2,.873,0.5,4.0,4.4,10.2,3.1,0.3,2.2,5.0,10.5,,102,108
2008-09,33,UTA,NBA,PG,74,0,938,3.6,10.4,.349,0.0,0.3,.000,3.6,10.1,.361,2.6,3.5,.750,0.7,4.1,4.8,10.4,3.7,0.2,3.6,5.4,9.9,,93,105
