Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,729,423,18176,2019,4897,.412,16,119,.134,2003,4778,.419,.414,1288,1632,.789,282,1503,1785,4481,1229,87,1367,1856,5342
4 seasons,,CLE,NBA,,190,160,5516,627,1480,.424,2,22,.091,625,1458,.429,.424,451,582,.775,122,462,584,1441,379,47,463,588,1707
3 seasons,,CHA,NBA,,180,153,5568,708,1722,.411,7,51,.137,701,1671,.420,.413,522,638,.818,70,438,508,1497,355,12,406,507,1945
2 seasons,,MEM,NBA,,108,15,2079,238,562,.423,4,16,.250,234,546,.429,.427,107,152,.704,26,164,190,535,148,9,205,258,587
1 season,,LAC,NBA,,74,39,1674,138,342,.404,0,6,.000,138,336,.411,.404,62,71,.873,15,127,142,328,100,11,71,160,338
1 season,,UTA,NBA,,74,0,938,66,189,.349,0,6,.000,66,183,.361,.349,48,64,.750,13,75,88,190,68,4,66,98,180
1 season,,ATL,NBA,,47,43,1364,137,356,.385,1,10,.100,136,346,.393,.386,49,60,.817,22,139,161,286,95,3,84,138,324
1 season,,WAS,NBA,,32,12,598,58,138,.420,1,5,.200,57,133,.429,.424,19,27,.704,11,50,61,102,52,0,44,50,136
1 season,,MIL,NBA,,21,1,420,46,105,.438,1,3,.333,45,102,.441,.443,30,38,.789,3,45,48,98,29,0,25,56,123
1 season,,PHO,NBA,,3,0,19,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,3,3,4,3,1,3,1,2
