Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,TOT,NBA,PG,53,1457,100%,,,,,-8.1,-3.5,66,15,10,0,,0,,676,0,3,21
2000-01,25,CLE,NBA,PG,6,93,100%,,,,,-10.0,-5.4,3,4,0,4,,0,,54,2,0,1
2000-01,25,ATL,NBA,PG,47,1364,100%,,,,,-8.0,-3.3,63,11,10,55,,2,,622,22,3,20
2001-02,26,MEM,NBA,PG,53,1151,100%,,,,,-6.3,+2.6,82,14,15,49,,10,,645,29,7,25
2002-03,27,MEM,NBA,PG,55,928,100%,,,,,-4.4,-1.2,61,20,13,38,,9,,494,13,3,11
2003-04,28,TOT,NBA,PG,56,1037,100%,,,,,-4.4,-1.6,54,13,5,0,,0,,436,0,6,15
2003-04,28,PHO,NBA,PG,3,19,100%,,,,,+14.3,+18.5,3,0,0,0,,0,,8,0,0,0
2003-04,28,WAS,NBA,PG,32,598,100%,,,,,-12.0,-7.1,38,6,0,17,,0,,215,8,3,7
2003-04,28,MIL,NBA,PG,21,420,100%,,,,,+5.8,+5.0,13,7,5,16,,3,,213,13,3,8
2004-05,29,CHA,NBA,PG,66,1944,100%,,,,,-4.5,+3.6,112,19,16,82,,8,,1248,70,20,33
2005-06,30,CHA,NBA,PG,69,2351,100%,,,,,-5.4,-2.4,109,26,29,87,,6,,1344,109,22,52
2006-07,31,CHA,NBA,PG,45,1273,100%,,,,,-3.1,+1.0,69,12,14,48,,5,,664,46,7,19
2007-08,32,LAC,NBA,PG,74,1674,100%,,,,,-10.4,-3.7,57,10,4,81,,2,,719,28,4,11
2008-09,33,UTA,NBA,PG,74,938,100%,,,,,+4.4,+2.1,48,8,10,48,,4,,410,20,4,14
