Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,729,423,18176,4.0,9.7,.412,0.0,0.2,.134,4.0,9.5,.419,2.6,3.2,.789,0.6,3.0,3.5,8.9,2.4,0.2,2.7,3.7,10.6
4 seasons,,CLE,NBA,,190,160,5516,4.1,9.7,.424,0.0,0.1,.091,4.1,9.5,.429,2.9,3.8,.775,0.8,3.0,3.8,9.4,2.5,0.3,3.0,3.8,11.1
3 seasons,,CHA,NBA,,180,153,5568,4.6,11.1,.411,0.0,0.3,.137,4.5,10.8,.420,3.4,4.1,.818,0.5,2.8,3.3,9.7,2.3,0.1,2.6,3.3,12.6
2 seasons,,MEM,NBA,,108,15,2079,4.1,9.7,.423,0.1,0.3,.250,4.1,9.5,.429,1.9,2.6,.704,0.5,2.8,3.3,9.3,2.6,0.2,3.5,4.5,10.2
1 season,,LAC,NBA,,74,39,1674,3.0,7.4,.404,0.0,0.1,.000,3.0,7.2,.411,1.3,1.5,.873,0.3,2.7,3.1,7.1,2.2,0.2,1.5,3.4,7.3
1 season,,UTA,NBA,,74,0,938,2.5,7.3,.349,0.0,0.2,.000,2.5,7.0,.361,1.8,2.5,.750,0.5,2.9,3.4,7.3,2.6,0.2,2.5,3.8,6.9
1 season,,ATL,NBA,,47,43,1364,3.6,9.4,.385,0.0,0.3,.100,3.6,9.1,.393,1.3,1.6,.817,0.6,3.7,4.2,7.5,2.5,0.1,2.2,3.6,8.6
1 season,,WAS,NBA,,32,12,598,3.5,8.3,.420,0.1,0.3,.200,3.4,8.0,.429,1.1,1.6,.704,0.7,3.0,3.7,6.1,3.1,0.0,2.6,3.0,8.2
1 season,,MIL,NBA,,21,1,420,3.9,9.0,.438,0.1,0.3,.333,3.9,8.7,.441,2.6,3.3,.789,0.3,3.9,4.1,8.4,2.5,0.0,2.1,4.8,10.5
1 season,,PHO,NBA,,3,0,19,1.9,5.7,.333,0.0,0.0,,1.9,5.7,.333,0.0,0.0,,0.0,5.7,5.7,7.6,5.7,1.9,5.7,1.9,3.8
