Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,729,423,24.9,2.8,6.7,.412,0.0,0.2,.134,2.7,6.6,.419,.414,1.8,2.2,.789,0.4,2.1,2.4,6.1,1.7,0.1,1.9,2.5,7.3
4 seasons,,CLE,NBA,,190,160,29.0,3.3,7.8,.424,0.0,0.1,.091,3.3,7.7,.429,.424,2.4,3.1,.775,0.6,2.4,3.1,7.6,2.0,0.2,2.4,3.1,9.0
3 seasons,,CHA,NBA,,180,153,30.9,3.9,9.6,.411,0.0,0.3,.137,3.9,9.3,.420,.413,2.9,3.5,.818,0.4,2.4,2.8,8.3,2.0,0.1,2.3,2.8,10.8
2 seasons,,MEM,NBA,,108,15,19.3,2.2,5.2,.423,0.0,0.1,.250,2.2,5.1,.429,.427,1.0,1.4,.704,0.2,1.5,1.8,5.0,1.4,0.1,1.9,2.4,5.4
1 season,,LAC,NBA,,74,39,22.6,1.9,4.6,.404,0.0,0.1,.000,1.9,4.5,.411,.404,0.8,1.0,.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6
1 season,,UTA,NBA,,74,0,12.7,0.9,2.6,.349,0.0,0.1,.000,0.9,2.5,.361,.349,0.6,0.9,.750,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4
1 season,,ATL,NBA,,47,43,29.0,2.9,7.6,.385,0.0,0.2,.100,2.9,7.4,.393,.386,1.0,1.3,.817,0.5,3.0,3.4,6.1,2.0,0.1,1.8,2.9,6.9
1 season,,WAS,NBA,,32,12,18.7,1.8,4.3,.420,0.0,0.2,.200,1.8,4.2,.429,.424,0.6,0.8,.704,0.3,1.6,1.9,3.2,1.6,0.0,1.4,1.6,4.3
1 season,,MIL,NBA,,21,1,20.0,2.2,5.0,.438,0.0,0.1,.333,2.1,4.9,.441,.443,1.4,1.8,.789,0.1,2.1,2.3,4.7,1.4,0.0,1.2,2.7,5.9
1 season,,PHO,NBA,,3,0,6.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.0,1.0,1.0,1.3,1.0,0.3,1.0,0.3,0.7
