Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,LAL,NBA,SG,16,694,,74%,26%,,,15.3,14.2,18,19,14,20,,9,0,219,60,8,29
2001-02,23,LAL,NBA,SG,19,833,,96%,3%,,,4.0,1.5,19,19,16,21,,9,0,197,51,12,26
2002-03,24,LAL,NBA,SG,12,531,,73%,27%,,,1.4,17.4,19,10,13,9,,8,0,137,43,9,25
2003-04,25,LAL,NBA,SG,22,973,,81%,19%,,,2.4,13.6,28,23,10,13,,2,0,272,59,10,17
2005-06,27,LAL,NBA,SG,7,314,1%,99%,,,,-9.5,-17.0,18,5,10,5,,8,0,83,9,2,4
2006-07,28,LAL,NBA,SG,5,215,6%,82%,12%,,,-10.1,8.2,6,8,8,4,,5,0,49,18,7,4
2007-08,29,LAL,NBA,SG,21,863,1%,97%,2%,,,3.6,8.9,33,20,17,26,,12,0,263,65,16,18
2008-09,30,LAL,NBA,SG,23,940,1%,97%,2%,,,9.7,12.4,22,26,11,25,,7,0,298,78,21,21
2009-10,31,LAL,NBA,SG,23,923,2%,83%,15%,,,5.2,7.6,35,28,16,29,,11,0,285,68,12,23
2010-11,32,LAL,NBA,SG,10,354,,89%,11%,,,0.6,6.8,18,9,4,11,2,0,0,74,23,5,10
2011-12,33,LAL,NBA,SG,12,476,,88%,12%,,,-4.6,0.5,12,17,5,11,2,4,0,117,35,7,19
