Turnovers
1998-99 NBA 157 (8th)
2002-03 NBA 288 (4th)
2004-05 NBA 270 (4th)
2005-06 NBA 250 (8th)
2006-07 NBA 255 (6th)
2007-08 NBA 257 (5th)
2010-11 NBA 243 (10th)
2011-12 NBA 204 (7th)
2012-13 NBA 287 (3rd)
Career NBA 4010 (3rd)
Career 4010 (4th)
