Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23,TOT,NBA,SG,54,13,1071,4.2,9.5,.443,0.3,0.9,.321,3.9,8.5,.457,2.2,3.0,.722,0.8,1.9,2.7,3.5,1.3,0.1,1.9,2.7,10.9
1997-98,23,POR,NBA,SG,41,10,864,4.5,9.9,.458,0.3,1.0,.292,4.2,8.9,.477,2.4,3.3,.734,0.8,1.7,2.5,3.5,1.2,0.1,2.1,2.5,11.8
1997-98,23,TOR,NBA,SG,13,3,207,2.8,7.7,.364,0.3,0.7,.500,2.4,7.0,.350,1.2,1.9,.636,0.9,2.8,3.7,3.5,1.4,0.2,1.4,3.3,7.1
1998-99,24,TOR,NBA,PG,50,45,1051,3.3,8.1,.401,0.5,1.4,.333,2.8,6.7,.415,1.5,1.8,.846,0.7,2.2,2.8,4.5,1.7,0.4,1.9,3.2,8.5
1999-00,25,TOR,NBA,PG,55,28,779,5.3,13.3,.397,0.7,2.5,.291,4.5,10.7,.422,2.2,3.0,.738,1.2,2.7,3.9,5.8,1.6,0.5,2.2,3.6,13.5
2000-01,26,TOR,NBA,SG,82,34,2394,5.0,11.5,.430,0.5,1.6,.306,4.5,9.9,.451,1.6,2.2,.752,0.8,2.4,3.2,6.1,1.8,0.4,1.5,2.6,12.1
2001-02,27,TOR,NBA,PG,82,82,2927,5.0,11.9,.415,0.8,2.4,.321,4.2,9.6,.438,1.3,1.7,.736,0.7,2.7,3.5,5.8,1.7,0.3,1.8,2.3,11.9
2002-03,28,TOR,NBA,PG,78,78,2638,5.4,12.4,.438,0.7,2.0,.329,4.7,10.4,.458,2.6,3.3,.782,0.8,2.6,3.3,5.7,1.5,0.3,1.7,2.3,14.0
2003-04,29,TOR,NBA,SG,56,54,1730,4.2,10.3,.405,0.5,1.9,.292,3.6,8.5,.430,1.4,1.8,.776,0.4,2.7,3.1,4.7,1.1,0.2,1.6,2.4,10.3
2005-06,31,TOR,NBA,PG,1,0,10,0.0,10.8,.000,0.0,7.2,.000,0.0,3.6,.000,3.6,7.2,.500,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,3.6
2006-07,32,LAC,NBA,PG,2,0,10,0.0,7.2,.000,0.0,3.6,.000,0.0,3.6,.000,7.2,14.4,.500,3.6,0.0,3.6,10.8,7.2,0.0,10.8,0.0,7.2
