Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,227,4281,,,,49%,51%,+2.3,-1.4,99,90,78,194,56,37,6,621,153,29,85
4 seasons,,HOU,NBA,,214,4074,,,,50%,50%,+3.0,-1.0,97,81,75,182,51,34,6,580,144,27,82
1 season,,NOP,NBA,,13,207,,,,29%,71%,-11.1,-9.1,2,9,3,12,5,3,0,41,9,2,3
