Player,Sim,1,2,3,4
Donatas Motiejunas,,4.7,1.4,0.7,0.3
Josh McRoberts,89.3,4.9,1.5,0.4,0.1
Andy Johnson,85.7,4.6,1.8,1.3,0.3
Donyell Marshall,84.2,4.2,1.3,1.3,0.3
Jason Kapono,83.7,4.2,1.3,1.2,0.5
Tommy Byrnes,83.2,4.0,1.7,0.9,0.3
Tracy Murray,82.0,4.9,2.2,0.5,0.5
Frank Brickowski,81.9,4.1,1.1,1.0,0.4
Harthorne Wingo,81.4,3.9,1.4,0.9,0.0
Greg Kelser,80.7,3.9,1.4,0.8,0.0
Ben Warley,79.7,3.8,1.5,0.6,0.5
