Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,3,0,17,4.2,4.2,1.000,0.0,0.0,,4.2,4.2,1.000,6.4,8.5,.750,6.4,8.5,14.8,0.0,0.0,0.0,2.1,4.2,14.8
1 season,,CHI,NBA,,3,0,17,4.2,4.2,1.000,0.0,0.0,,4.2,4.2,1.000,6.4,8.5,.750,6.4,8.5,14.8,0.0,0.0,0.0,2.1,4.2,14.8
