Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,25,6,11.9,1.1,3.7,.301,0.5,1.4,.333,0.6,2.3,.281,.366,1.1,1.4,.771,0.3,0.5,0.8,1.7,0.2,0.0,0.6,1.2,3.8
1 season,,MIN,NBA,,16,3,11.4,0.9,3.2,.275,0.4,1.3,.300,0.5,1.9,.258,.333,1.0,1.3,.800,0.3,0.6,0.9,1.4,0.3,0.0,0.5,1.1,3.1
2 seasons,,SAC,NBA,,4,0,7.5,0.8,3.8,.200,0.3,1.3,.200,0.5,2.5,.200,.233,0.8,1.0,.750,0.3,0.5,0.8,1.3,0.3,0.0,1.0,1.3,2.5
1 season,,LAC,NBA,,3,3,25.7,3.7,8.3,.440,1.7,3.0,.556,2.0,5.3,.375,.540,2.0,3.0,.667,0.3,0.3,0.7,4.3,0.0,0.0,0.7,3.0,11.0
1 season,,TOR,NBA,,2,0,4.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0
