Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,24,GSW,NBA,PF,23,196,,3%,7%,76%,15%,-0.4,+2.4,3,2,4,16,,1,,22,8,3,14
2011-12,25,HOU,NBA,PF,8,63,,,,100%,,-12.6,-13.2,2,0,0,3,,0,,2,5,0,2
2012-13,26,CHA,NBA,PF,52,713,,,1%,96%,3%,-7.1,+3.6,9,6,17,40,,7,0,80,41,5,17
2013-14,27,TOT,NBA,PF,53,961,,4%,16%,80%,,-4.0,+0.6,13,11,15,0,0,0,0,82,0,14,27
2013-14,27,CHA,NBA,PF,25,256,,,20%,80%,,-0.8,-0.7,1,2,5,16,1,3,0,15,8,4,3
2013-14,27,MIL,NBA,PF,28,705,,5%,15%,80%,,-5.3,+4.4,12,9,10,33,8,3,0,67,43,10,24
2014-15,28,MIN,NBA,PF,17,215,,,,48%,52%,-4.6,+5.2,2,1,6,16,0,4,0,31,16,4,9
