Player,Sim,1,2,3,4,5
Jeff Adrien,,2.7,1.0,0.4,0.2,0.1
Bob Quick,86.8,2.6,0.8,0.6,0.3,
Dennis Hamilton,84.6,2.8,0.7,0.5,0.0,
Charles Jones,83.9,2.9,0.9,0.6,0.1,
Dick Schulz,80.6,2.9,0.8,0.6,0.0,
Walter Herrmann,80.1,2.4,1.0,0.7,,
Kenny Fields,79.0,2.8,0.7,0.7,0.0,
Jeff Lamp,78.1,3.0,1.0,0.7,0.6,0.0
Sam Young,77.6,2.9,1.2,0.9,0.2,
Dickey Simpkins,76.6,2.9,1.2,0.7,0.6,0.1
Grady Lewis,76.3,2.4,1.1,0.8,,
