Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,23,NJN,NBA,PG,60,0,542,5.9,16.1,.368,1.0,4.4,.234,4.9,11.8,.417,4.1,4.9,.830,0.9,3.2,4.1,11.4,3.5,0.4,4.8,4.4,17.0,,97,105
1994-95,24,BOS,NBA,PG,51,36,1380,4.7,11.6,.409,1.9,4.4,.429,2.8,7.2,.397,2.6,3.5,.755,1.1,3.2,4.3,9.8,3.0,0.3,3.2,5.3,14.0,,111,110
1995-96,25,BOS,NBA,PG,82,53,2104,8.0,17.4,.459,2.7,6.4,.426,5.3,11.0,.478,5.1,6.8,.753,1.6,4.6,6.3,9.2,2.4,0.3,3.8,4.9,23.9,,116,110
1996-97,26,BOS,NBA,PG,74,73,2991,7.6,16.3,.468,1.7,4.8,.360,5.9,11.5,.513,3.8,4.8,.781,1.1,3.3,4.4,9.0,2.7,0.2,3.5,3.7,20.8,,112,112
1997-98,27,CHH,NBA,PG,81,81,2845,7.2,16.3,.443,1.1,3.2,.347,6.1,13.1,.467,4.3,5.4,.795,0.9,3.1,4.0,10.0,2.6,0.6,4.3,4.3,19.9,,106,106
1998-99,28,CHH,NBA,PG,50,50,1848,7.0,15.8,.446,1.8,4.9,.359,5.3,10.9,.485,4.6,5.5,.832,0.7,4.0,4.7,9.3,2.9,0.3,4.1,3.8,20.4,,107,103
1999-00,29,CHH,NBA,PG,82,82,2760,7.5,17.7,.426,1.6,4.6,.355,5.9,13.1,.451,4.0,5.1,.778,0.7,3.4,4.2,8.6,2.0,0.2,2.9,3.4,20.7,,106,105
2000-01,30,CHH,NBA,SG,82,82,3106,9.0,21.4,.422,1.7,4.5,.376,7.4,17.0,.434,4.7,5.9,.799,1.1,2.8,3.9,6.2,2.2,0.3,3.0,3.8,24.4,,104,103
2001-02,31,CHH,NBA,SG,67,63,2487,7.8,19.6,.400,1.8,5.5,.332,6.0,14.1,.427,3.0,4.0,.734,0.9,2.1,3.1,5.1,1.6,0.3,2.6,3.2,20.5,,100,108
2002-03,32,NOH,NBA,SG,73,73,2710,8.9,20.6,.433,2.7,6.3,.424,6.2,14.3,.437,3.7,4.7,.781,0.8,2.7,3.5,5.0,2.2,0.2,2.6,3.4,24.1,,109,105
2003-04,33,NOH,NBA,SG,61,60,2001,8.4,21.5,.389,2.5,7.7,.323,5.9,13.9,.425,3.7,4.9,.753,0.8,2.9,3.6,4.7,1.9,0.4,2.7,4.0,22.9,,100,106
2004-05,34,TOT,NBA,SG,80,79,2774,6.5,16.5,.398,2.3,6.2,.375,4.2,10.3,.411,3.2,3.7,.857,0.7,3.7,4.5,5.2,1.9,0.2,2.2,4.2,18.6,,106,106
2004-05,34,NOH,NBA,SG,26,26,934,7.8,20.1,.389,1.6,4.7,.350,6.2,15.4,.401,3.9,4.5,.882,0.7,4.3,5.0,6.4,2.1,0.1,3.2,3.8,21.2,,99,109
2004-05,34,HOU,NBA,SG,54,53,1840,5.9,14.6,.404,2.6,6.9,.383,3.3,7.7,.422,2.8,3.3,.841,0.8,3.4,4.2,4.6,1.8,0.2,1.7,4.4,17.3,,110,105
2005-06,35,HOU,NBA,SG,71,59,2372,5.2,12.9,.403,2.3,6.2,.365,2.9,6.7,.438,3.5,4.3,.807,0.6,3.5,4.1,4.7,1.4,0.1,2.8,4.9,16.1,,104,107
2006-07,36,CLE,NBA,SG,35,5,352,3.3,11.3,.293,1.4,5.7,.237,2.0,5.6,.351,3.0,4.2,.714,0.5,4.8,5.3,5.6,1.8,0.6,2.6,4.8,11.0,,91,103
