Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,55,52,35.2,4.3,10.9,.398,1.4,3.5,.408,2.9,7.5,.393,.463,2.0,2.5,.796,0.4,1.8,2.2,3.7,1.1,0.1,1.9,3.0,12.1
4 seasons,,CHH,NBA,,32,32,37.8,5.1,12.3,.416,1.3,3.2,.412,3.8,9.1,.418,.470,2.4,2.9,.809,0.5,1.9,2.4,4.7,1.3,0.1,1.9,3.1,13.9
2 seasons,,NOH,NBA,,13,13,32.9,4.1,11.2,.363,1.9,4.9,.391,2.2,6.3,.341,.449,1.7,2.2,.786,0.2,1.6,1.8,2.3,0.8,0.1,2.4,3.4,11.8
1 season,,HOU,NBA,,7,7,40.0,2.7,7.7,.352,1.4,3.0,.476,1.3,4.7,.273,.444,1.3,1.9,.692,0.6,2.4,3.0,3.3,1.3,0.1,1.3,2.9,8.1
1 season,,NJN,NBA,,3,0,6.0,1.0,2.3,.429,0.3,1.3,.250,0.7,1.0,.667,.500,0.7,0.7,1.000,0.0,0.0,0.0,1.0,0.7,0.0,1.3,0.0,3.0
