Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,19,DEN,NBA,SF,4,4,143,21,64,.328,2,11,.182,19,53,.358,.344,16,20,.800,7,26,33,11,5,0,17,11,60
2004-05,20,DEN,NBA,SF,5,5,180,35,83,.422,0,1,.000,35,82,.427,.422,26,32,.813,14,13,27,10,3,1,13,20,96
2005-06,21,DEN,NBA,SF,5,5,193,33,99,.333,0,4,.000,33,95,.347,.333,39,52,.750,12,21,33,14,4,1,15,20,105
2006-07,22,DEN,NBA,SF,5,5,210,47,98,.480,9,18,.500,38,80,.475,.526,31,39,.795,18,25,43,6,5,0,19,12,134
2007-08,23,DEN,NBA,SF,4,4,146,32,88,.364,2,8,.250,30,80,.375,.375,24,29,.828,19,19,38,8,2,1,12,17,90
2008-09,24,DEN,NBA,SF,16,16,612,146,322,.453,24,66,.364,122,256,.477,.491,119,144,.826,26,67,93,65,28,10,37,60,435
2009-10,25,DEN,NBA,SF,6,6,254,64,138,.464,6,19,.316,58,119,.487,.486,50,57,.877,14,37,51,20,12,3,21,26,184
2010-11,26,NYK,NBA,SF,4,4,156,33,88,.375,9,26,.346,24,62,.387,.426,29,34,.853,13,28,41,19,5,3,13,16,104
2011-12,27,NYK,NBA,SF,5,5,204,52,124,.419,4,18,.222,48,106,.453,.435,31,41,.756,13,28,41,11,6,1,14,21,139
2012-13,28,NYK,NBA,PF,12,12,481,126,310,.406,17,57,.298,109,253,.431,.434,77,87,.885,11,68,79,19,13,2,31,46,346
