Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,9,8,243,72,142,.507,15,46,.326,16,22,.727,33,72,11,5,3,10,12,175
