Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2003-04,19,DEN,NBA,SF,4,143,9.8,.412,.172,.313,5.2,23.0,13.3,12.2,1.8,0.0,18.9,27.7,,-0.3,0.1,-0.2,-0.060,,-5.8,1.1,-4.7,-0.1
2004-05,20,DEN,NBA,SF,5,180,14.4,.494,.012,.386,8.6,8.9,8.8,11.7,0.9,0.5,11.8,28.5,,0.0,0.1,0.1,.018,,-1.3,0.5,-0.7,0.1
2005-06,21,DEN,NBA,SF,5,193,10.7,.431,.040,.525,6.2,14.4,9.7,14.3,1.1,0.4,11.0,31.2,,-0.3,0.3,0.0,-0.009,,-2.7,-0.4,-3.0,-0.1
2006-07,22,DEN,NBA,SF,5,210,22.1,.582,.184,.398,10.0,13.5,11.8,6.0,1.3,0.0,14.2,29.5,,0.5,0.1,0.6,.144,,3.0,0.6,3.6,0.3
2007-08,23,DEN,NBA,SF,4,146,14.9,.447,.091,.330,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,,0.0,-0.1,-0.1,-0.018,,-4.4,-0.1,-4.5,-0.1
2008-09,24,DEN,NBA,SF,16,612,24.3,.564,.205,.447,5.0,13.3,9.1,19.8,2.4,1.4,8.8,31.5,,1.9,0.6,2.6,.201,,4.4,0.6,5.0,1.1
2009-10,25,DEN,NBA,SF,6,254,23.3,.564,.138,.413,6.6,18.3,12.3,15.0,2.4,1.0,11.4,32.1,,0.6,0.1,0.7,.132,,1.1,1.1,2.3,0.3
2010-11,26,NYK,NBA,SF,4,156,22.5,.505,.295,.386,8.5,23.0,14.9,26.8,1.7,1.4,11.2,32.7,,0.3,0.2,0.5,.149,,4.5,2.3,6.8,0.3
2011-12,27,NYK,NBA,SF,5,204,21.5,.489,.145,.331,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,,0.3,0.0,0.4,.091,,0.0,2.0,1.9,0.2
2012-13,28,NYK,NBA,PF,12,481,20.4,.497,.184,.281,2.5,18.2,9.7,9.3,1.5,0.4,8.2,38.0,,0.4,0.8,1.1,.114,,1.6,-2.9,-1.3,0.1
