Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,19,DEN,NBA,SF,82,2995,.426,10.3,.854,.452,.065,.060,.277,.146,.444,.541,.232,.341,.357,.322,.528,.087,121,.768,.079,.353,0,0
2004-05,20,DEN,NBA,SF,75,2608,.431,10.5,.872,.433,.067,.067,.305,.128,.455,.564,.256,.349,.368,.266,.623,.079,90,.762,.120,.105,5,0
2005-06,21,DEN,NBA,SF,80,2941,.481,10.5,.903,.429,.059,.077,.339,.097,.506,.620,.315,.364,.428,.243,.613,.109,165,.919,.151,.261,5,0
2006-07,22,DEN,NBA,SF,65,2486,.476,10.0,.897,.422,.081,.114,.281,.103,.499,.641,.407,.333,.380,.268,.584,.115,157,.875,.121,.333,2,0
2007-08,23,DEN,NBA,SF,77,2806,.492,10.9,.889,.375,.084,.146,.285,.111,.509,.650,.323,.366,.450,.354,.554,.088,123,.966,.098,.375,8,0
2008-09,24,DEN,NBA,SF,66,2277,.443,11.5,.859,.351,.084,.132,.292,.141,.455,.568,.386,.314,.402,.371,.428,.057,64,.873,.176,.433,3,0
2009-10,25,DEN,NBA,SF,69,2634,.458,11.1,.875,.362,.099,.125,.291,.125,.478,.595,.324,.444,.400,.316,.375,.041,57,.847,.107,.300,0,0
2010-11,26,TOT,NBA,SF,77,2751,.455,12.4,.833,.321,.101,.124,.286,.167,.470,.594,.309,.353,.440,.378,.418,.037,53,.842,.171,.372,2,0
2010-11,26,DEN,NBA,SF,50,1774,.452,11.7,.870,.353,.098,.116,.303,.130,.470,.566,.326,.366,.444,.333,.441,.044,41,.929,.167,.333,1,0
2010-11,26,NYK,NBA,SF,27,977,.461,13.8,.767,.265,.106,.140,.256,.233,.472,.662,.281,.333,.431,.424,.371,.022,12,.774,.176,.409,1,0
2011-12,27,NYK,NBA,SF,55,1876,.430,12.8,.802,.294,.101,.154,.253,.198,.454,.615,.260,.392,.382,.335,.324,.028,28,.676,.118,.292,0,0
2012-13,28,NYK,NBA,PF,67,2482,.449,14.3,.722,.262,.074,.159,.227,.278,.476,.556,.364,.447,.441,.379,.279,.022,31,.764,.123,.294,5,0
2013-14,29,NYK,NBA,PF,77,2982,.452,15.2,.747,.191,.078,.199,.279,.253,.469,.589,.320,.443,.447,.402,.292,.022,34,.713,.080,.364,5,0
2014-15,30,NYK,NBA,SF,40,1428,.444,14.4,.778,.221,.089,.184,.284,.222,.474,.584,.417,.412,.445,.341,.380,.020,15,.787,.089,.625,1,0
2015-16,31,NYK,NBA,SF,72,2530,.434,14.0,.763,.213,.087,.208,.255,.237,.463,.540,.404,.423,.453,.339,.273,.018,19,.743,.103,.375,1,0
2016-17,32,NYK,NBA,SF,50,1683,.435,16.5,.703,.139,.076,.192,.297,.297,.467,.538,.417,.443,.463,.360,.313,.013,10,.745,.106,.433,6,0
