Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,67,22,1220,168,288,.583,0,0,,168,288,.583,.583,61,92,.663,107,236,343,50,23,48,53,124,397
3 seasons,,ORL,NBA,,46,1,531,56,84,.667,0,0,,56,84,.667,.667,18,27,.667,44,102,146,12,12,23,17,73,130
2 seasons,,WAS,NBA,,21,21,689,112,204,.549,0,0,,112,204,.549,.549,43,65,.662,63,134,197,38,11,25,36,51,267
