Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,11,363,.421,14.0,.833,.254,.088,.132,.360,.167,.432,.552,.300,.333,.415,.368,.512,.035,3,.857,.368,.571,1,0
2 seasons,,BOS,NBA,,11,363,.421,14.0,.833,.254,.088,.132,.360,.167,.432,.552,.300,.333,.415,.368,.512,.035,3,.857,.368,.571,1,0
