Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,19,CHH,NBA,SG,46,557,12.9,.462,.060,.295,8.9,8.9,8.9,19.2,2.9,0.9,19.3,23.8,,-0.4,0.5,0.2,.015,,-2.3,-0.2,-2.6,-0.1
1999-00,20,CHH,NBA,SG,48,570,15.3,.542,.021,.273,5.9,10.4,8.2,18.9,2.7,1.0,18.0,20.1,,0.3,0.8,1.1,.092,,-1.3,0.3,-1.0,0.1
2000-01,21,MIA,NBA,SG,7,70,18.9,.492,.034,.276,1.7,10.2,5.9,31.0,3.9,2.2,13.3,26.0,,0.1,0.1,0.2,.139,,-1.0,1.3,0.3,0.0
2001-02,22,CLE,NBA,SF,82,1954,15.9,.539,.045,.318,3.8,10.7,7.3,16.6,1.9,0.9,14.3,24.4,,1.9,0.8,2.8,.068,,-0.2,-1.6,-1.8,0.1
2002-03,23,CLE,NBA,SG,79,3131,16.1,.485,.139,.316,3.4,10.7,7.0,26.5,2.0,0.8,14.2,27.1,,1.5,1.5,3.0,.046,,1.0,-1.4,-0.3,1.3
2003-04,24,TOT,NBA,SF-SG,79,2474,16.1,.533,.147,.287,3.6,12.7,8.2,19.1,2.0,0.7,15.0,23.0,,2.4,2.0,4.4,.085,,0.4,-0.6,-0.2,1.1
2003-04,24,CLE,NBA,SG,22,796,14.2,.488,.154,.241,2.5,14.3,8.4,24.6,1.7,0.7,16.5,23.2,,0.1,0.6,0.7,.040,,-0.2,-0.7,-0.8,0.2
2003-04,24,BOS,NBA,SF,57,1678,17.0,.554,.144,.310,4.1,11.9,8.1,16.5,2.2,0.6,14.3,23.0,,2.3,1.4,3.7,.106,,0.6,-0.6,0.0,0.9
2004-05,25,BOS,NBA,SG,82,2696,15.0,.547,.173,.337,2.9,7.8,5.4,15.5,1.7,0.8,14.6,23.4,,2.5,1.7,4.2,.074,,0.3,-1.4,-1.1,0.6
2005-06,26,TOT,NBA,SG-SF,78,3207,15.6,.521,.186,.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,,2.5,2.5,5.0,.075,,0.9,-1.0,0.0,1.6
2005-06,26,BOS,NBA,SG,42,1747,16.0,.529,.176,.231,2.9,10.0,6.5,22.8,1.5,0.4,12.8,23.6,,1.8,1.1,2.9,.080,,1.2,-1.2,0.1,0.9
2005-06,26,MIN,NBA,SF,36,1460,15.2,.511,.197,.304,2.1,11.1,6.7,21.4,1.6,0.4,12.7,25.1,,0.7,1.4,2.1,.069,,0.6,-0.7,-0.1,0.7
2006-07,27,MIN,NBA,SF,81,3021,15.9,.566,.285,.262,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,,3.9,1.9,5.7,.091,,1.8,-1.0,0.9,2.2
2007-08,28,MIA,NBA,SF,82,2963,12.0,.534,.343,.203,2.2,12.2,7.1,16.4,1.6,0.4,15.3,20.0,,0.3,1.6,1.9,.030,,-0.6,-0.6,-1.2,0.6
2008-09,29,LAC,NBA,SG,36,785,7.1,.445,.453,.147,1.3,7.7,4.4,16.4,1.3,0.5,13.0,17.4,,-0.6,0.2,-0.4,-0.027,,-3.2,-2.5,-5.7,-0.7
2009-10,30,LAC,NBA,SF,36,499,8.5,.504,.294,.217,2.3,11.0,6.6,12.3,1.1,0.4,15.6,16.8,,-0.1,0.2,0.1,.005,,-3.4,-1.8,-5.1,-0.4
