Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,662,100,10297,3.0,7.2,.410,0.0,0.1,.310,2.9,7.1,.412,2.8,3.5,.792,0.5,3.0,3.6,5.2,1.2,0.1,1.7,2.8,8.7
6 seasons,,PHI,NBA,,280,50,3500,3.0,6.9,.428,0.0,0.1,.222,3.0,6.9,.431,1.8,2.3,.778,0.5,2.8,3.2,4.7,1.1,0.1,1.4,3.3,7.8
1 season,,CLE,NBA,,82,7,1401,2.4,6.6,.370,0.1,0.2,.444,2.3,6.4,.367,3.8,4.5,.835,0.6,3.8,4.4,6.0,1.3,0.2,2.1,3.1,8.8
2 seasons,,"SEA,OKC",NBA,,54,1,1033,3.5,8.1,.433,0.0,0.1,.500,3.5,8.0,.432,2.6,3.3,.779,0.6,3.2,3.8,4.5,1.4,0.0,1.5,2.3,9.6
1 season,,MIL,NBA,,53,4,1127,3.7,8.1,.459,0.0,0.2,.200,3.7,8.0,.464,2.2,2.9,.747,0.4,2.8,3.2,5.8,1.2,0.1,1.1,2.3,9.7
1 season,,CHI,NBA,,52,17,1146,3.0,7.9,.383,0.0,0.1,.500,3.0,7.9,.382,3.4,4.1,.838,0.6,3.5,4.0,6.1,1.1,0.0,2.5,2.0,9.5
1 season,,MIN,NBA,,50,21,850,2.6,6.4,.407,0.0,0.0,.000,2.6,6.3,.409,3.4,4.1,.833,0.6,2.6,3.2,5.0,0.8,0.2,1.4,3.3,8.6
1 season,,IND,NBA,,29,0,577,2.5,6.2,.400,0.0,0.0,,2.5,6.2,.400,4.9,6.1,.804,0.4,3.1,3.5,6.1,1.6,0.1,1.6,2.1,9.9
2 seasons,,ORL,NBA,,20,0,220,3.8,9.3,.404,0.0,0.2,.000,3.8,9.2,.411,5.2,7.7,.681,0.5,2.6,3.1,5.4,1.1,0.0,4.6,2.6,12.8
1 season,,NJN,NBA,,19,0,161,1.1,6.0,.185,0.0,0.0,,1.1,6.0,.185,2.7,4.2,.632,0.7,4.5,5.1,5.6,1.1,0.0,2.0,3.1,4.9
1 season,,DAL,NBA,,16,0,214,2.4,7.1,.333,0.0,0.0,,2.4,7.1,.333,3.0,4.2,.720,1.0,2.5,3.5,5.4,1.0,0.0,2.7,2.7,7.7
1 season,,SAC,NBA,,7,0,68,2.1,6.9,.308,0.0,0.0,,2.1,6.9,.308,2.1,2.6,.800,0.0,3.2,3.2,1.6,1.6,0.5,1.6,4.2,6.4
