Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,662,100,15.6,1.3,3.1,.410,0.0,0.0,.310,1.3,3.1,.412,.412,1.2,1.5,.792,0.2,1.3,1.5,2.3,0.5,0.0,0.7,1.2,3.8
6 seasons,,PHI,NBA,,280,50,12.5,1.0,2.4,.428,0.0,0.0,.222,1.0,2.4,.431,.430,0.6,0.8,.778,0.2,1.0,1.1,1.6,0.4,0.0,0.5,1.1,2.7
1 season,,CLE,NBA,,82,7,17.1,1.2,3.1,.370,0.0,0.1,.444,1.1,3.0,.367,.377,1.8,2.1,.835,0.3,1.8,2.1,2.9,0.6,0.1,1.0,1.5,4.2
2 seasons,,"SEA,OKC",NBA,,54,1,19.1,1.9,4.3,.433,0.0,0.0,.500,1.8,4.2,.432,.435,1.4,1.8,.779,0.3,1.7,2.0,2.4,0.8,0.0,0.8,1.2,5.1
1 season,,MIL,NBA,,53,4,21.3,2.2,4.8,.459,0.0,0.1,.200,2.2,4.7,.464,.461,1.3,1.7,.747,0.2,1.6,1.9,3.4,0.7,0.1,0.7,1.3,5.7
1 season,,CHI,NBA,,52,17,22.0,1.9,4.9,.383,0.0,0.0,.500,1.8,4.8,.382,.385,2.1,2.5,.838,0.3,2.1,2.5,3.7,0.7,0.0,1.5,1.2,5.8
1 season,,MIN,NBA,,50,21,17.0,1.2,3.0,.407,0.0,0.0,.000,1.2,3.0,.409,.407,1.6,1.9,.833,0.3,1.2,1.5,2.3,0.4,0.1,0.7,1.6,4.0
1 season,,IND,NBA,,29,0,19.9,1.4,3.4,.400,0.0,0.0,,1.4,3.4,.400,.400,2.7,3.3,.804,0.2,1.7,1.9,3.4,0.9,0.0,0.9,1.1,5.4
2 seasons,,ORL,NBA,,20,0,11.0,1.2,2.9,.404,0.0,0.1,.000,1.2,2.8,.411,.404,1.6,2.4,.681,0.2,0.8,1.0,1.7,0.4,0.0,1.4,0.8,3.9
1 season,,NJN,NBA,,19,0,8.5,0.3,1.4,.185,0.0,0.0,,0.3,1.4,.185,.185,0.6,1.0,.632,0.2,1.1,1.2,1.3,0.3,0.0,0.5,0.7,1.2
1 season,,DAL,NBA,,16,0,13.4,0.9,2.6,.333,0.0,0.0,,0.9,2.6,.333,.333,1.1,1.6,.720,0.4,0.9,1.3,2.0,0.4,0.0,1.0,1.0,2.9
1 season,,SAC,NBA,,7,0,9.7,0.6,1.9,.308,0.0,0.0,,0.6,1.9,.308,.308,0.6,0.7,.800,0.0,0.9,0.9,0.4,0.4,0.1,0.4,1.1,1.7
