Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,662,100,10297,845,2060,.410,9,29,.310,836,2031,.412,.412,797,1006,.792,146,872,1018,1501,335,25,492,807,2496
6 seasons,,PHI,NBA,,280,50,3500,289,675,.428,2,9,.222,287,666,.431,.430,175,225,.778,45,268,313,455,104,5,137,320,755
1 season,,CLE,NBA,,82,7,1401,95,257,.370,4,9,.444,91,248,.367,.377,147,176,.835,23,147,170,234,51,8,81,119,341
2 seasons,,"SEA,OKC",NBA,,54,1,1033,100,231,.433,1,2,.500,99,229,.432,.435,74,95,.779,16,92,108,130,41,1,42,67,275
1 season,,MIL,NBA,,53,4,1127,117,255,.459,1,5,.200,116,250,.464,.461,68,91,.747,12,87,99,181,37,4,36,71,303
1 season,,CHI,NBA,,52,17,1146,97,253,.383,1,2,.500,96,251,.382,.385,109,130,.838,18,110,128,193,36,1,80,64,304
1 season,,MIN,NBA,,50,21,850,61,150,.407,0,1,.000,61,149,.409,.407,80,96,.833,13,62,75,117,19,4,34,79,202
1 season,,IND,NBA,,29,0,577,40,100,.400,0,0,,40,100,.400,.400,78,97,.804,7,49,56,98,26,1,26,33,158
2 seasons,,ORL,NBA,,20,0,220,23,57,.404,0,1,.000,23,56,.411,.404,32,47,.681,3,16,19,33,7,0,28,16,78
1 season,,NJN,NBA,,19,0,161,5,27,.185,0,0,,5,27,.185,.185,12,19,.632,3,20,23,25,5,0,9,14,22
1 season,,DAL,NBA,,16,0,214,14,42,.333,0,0,,14,42,.333,.333,18,25,.720,6,15,21,32,6,0,16,16,46
1 season,,SAC,NBA,,7,0,68,4,13,.308,0,0,,4,13,.308,.308,4,5,.800,0,6,6,3,3,1,3,8,12
