Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,662,100,10297,4.3,10.6,.410,0.0,0.1,.310,4.3,10.4,.412,4.1,5.2,.792,0.7,4.5,5.2,7.7,1.7,0.1,2.5,4.1,12.8,,105,108
6 seasons,,PHI,NBA,,280,50,3500,4.3,10.1,.428,0.0,0.1,.222,4.3,10.0,.431,2.6,3.4,.778,0.7,4.0,4.7,6.8,1.6,0.1,2.1,4.8,11.3,,105,108
1 season,,CLE,NBA,,82,7,1401,3.6,9.7,.370,0.2,0.3,.444,3.4,9.4,.367,5.5,6.6,.835,0.9,5.5,6.4,8.8,1.9,0.3,3.1,4.5,12.9,,106,106
2 seasons,,"SEA,OKC",NBA,,54,1,1033,5.2,12.0,.433,0.1,0.1,.500,5.1,11.9,.432,3.8,4.9,.779,0.8,4.8,5.6,6.8,2.1,0.1,2.2,3.5,14.3,,107,106
1 season,,MIL,NBA,,53,4,1127,5.5,12.0,.459,0.0,0.2,.200,5.5,11.8,.464,3.2,4.3,.747,0.6,4.1,4.7,8.5,1.7,0.2,1.7,3.3,14.3,,114,111
1 season,,CHI,NBA,,52,17,1146,4.5,11.7,.383,0.0,0.1,.500,4.4,11.6,.382,5.0,6.0,.838,0.8,5.1,5.9,8.9,1.7,0.0,3.7,3.0,14.1,,98,110
1 season,,MIN,NBA,,50,21,850,3.8,9.2,.407,0.0,0.1,.000,3.8,9.2,.409,4.9,5.9,.833,0.8,3.8,4.6,7.2,1.2,0.2,2.1,4.9,12.5,,113,114
1 season,,IND,NBA,,29,0,577,3.6,9.0,.400,0.0,0.0,,3.6,9.0,.400,7.1,8.8,.804,0.6,4.4,5.1,8.9,2.4,0.1,2.4,3.0,14.3,,117,105
2 seasons,,ORL,NBA,,20,0,220,5.8,14.3,.404,0.0,0.3,.000,5.8,14.0,.411,8.0,11.8,.681,0.8,4.0,4.8,8.3,1.8,0.0,7.0,4.0,19.5,,89,107
1 season,,NJN,NBA,,19,0,161,1.6,8.8,.185,0.0,0.0,,1.6,8.8,.185,3.9,6.2,.632,1.0,6.5,7.5,8.1,1.6,0.0,2.9,4.5,7.1,,78,107
1 season,,DAL,NBA,,16,0,214,3.5,10.5,.333,0.0,0.0,,3.5,10.5,.333,4.5,6.2,.720,1.5,3.7,5.2,8.0,1.5,0.0,4.0,4.0,11.5,,90,111
1 season,,SAC,NBA,,7,0,68,2.9,9.6,.308,0.0,0.0,,2.9,9.6,.308,2.9,3.7,.800,0.0,4.4,4.4,2.2,2.2,0.7,2.2,5.9,8.8,,79,104
