Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,DAL,NBA,SF,5,0,86,8,36,.222,1,5,.200,7,31,.226,.236,10,11,.909,17,15,32,4,6,6,7,12,27
2004-05,24,DAL,NBA,SF,13,13,428,78,155,.503,4,16,.250,74,139,.532,.516,41,55,.745,33,63,96,24,11,7,28,60,201
2005-06,25,DAL,NBA,SF,23,23,824,140,309,.453,24,65,.369,116,244,.475,.492,80,99,.808,41,130,171,32,23,14,52,85,384
2006-07,26,DAL,NBA,SF,6,6,248,51,99,.515,7,18,.389,44,81,.543,.551,19,27,.704,15,44,59,17,13,5,12,22,128
2007-08,27,DAL,NBA,SF,5,5,171,21,72,.292,1,10,.100,20,62,.323,.299,20,25,.800,12,23,35,7,2,2,9,10,63
2008-09,28,DAL,NBA,SF,10,10,295,56,128,.438,8,32,.250,48,96,.500,.469,38,49,.776,10,41,51,13,9,4,21,24,158
2011-12,31,UTA,NBA,SF,4,3,63,5,17,.294,1,2,.500,4,15,.267,.324,4,5,.800,4,10,14,4,2,1,2,3,15
