Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,18,CALIFORNIA,31,1049,139,312,62,155,74,92,20,165,61,29,14,46,48,414,.446,.400,.804,33.8,13.4,5.3,2.0
2011-12,19,CALIFORNIA,34,1158,179,415,83,208,75,89,32,194,71,18,20,53,48,516,.431,.399,.843,34.1,15.2,5.7,2.1
2012-13,20,CALIFORNIA,33,1195,215,468,64,184,113,139,33,200,87,37,23,83,69,607,.459,.348,.813,36.2,18.4,6.1,2.6
