Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2014-15,22,POR,NBA,SG,2,39,,71%,29%,,,-13.2,-18.6,0,1,0,1,0,0,0,3,0,0,1
2015-16,23,POR,NBA,SG,11,302,,4%,79%,17%,,-3.4,-5.2,1,3,2,10,0,1,4,35,9,2,1
