Player,Sim,1,2,3,4,5,6
Allen Crabbe,,4.3,1.3,0.1,,,
Ron Perry,93.7,4.4,1.4,0.3,,,
Kent Bazemore,87.6,4.1,1.6,0.2,0.1,,
Paul Thompson,86.1,3.7,1.1,0.1,,,
Will Barton,82.6,4.3,1.3,0.6,-0.5,,
Bobby Rascoe,82.4,4.2,1.9,-0.2,,,
Mel Riebe,81.9,4.2,2.2,0.0,,,
Jeffrey Congdon,80.1,4.3,0.9,0.7,0.3,0.0,
Jim Thomas,72.5,3.5,1.6,0.0,-0.1,,
Alfred McGuire,72.2,3.4,1.9,0.1,,,
Ronnie Lester,70.4,3.9,1.7,0.7,0.2,0.0,-0.2
