Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,24,503,,,,69%,31%,-2.7,+1.1,8,3,8,25,1,6,0,45,8,2,10
3 seasons,,ORL,NBA,,20,408,,,,83%,17%,-4.9,+0.4,6,2,7,18,1,5,0,25,7,2,9
1 season,,NOP,NBA,,4,95,,,,10%,90%,+6.9,+3.8,2,1,1,7,0,1,0,20,1,0,1
