Player,Sim,1,2,3,4,5,6
Dewayne Dedmon,,2.4,1.7,0.6,,,
Jeff Withey,93.0,2.3,1.8,0.8,,,
Ed Kalafat,87.2,2.6,2.1,0.7,,,
Henry Sims,83.6,2.1,2.1,0.4,0.0,,
Howie Schultz,82.4,3.0,2.0,0.6,,,
Bob Christian,82.0,2.4,1.9,0.9,0.5,0.0,
Gene Conley,79.6,2.8,2.1,0.4,0.0,0.0,-0.1
Hasheem Thabeet,78.8,2.2,2.0,0.3,0.3,0.0,
Predrag Drobnjak,77.7,2.4,1.6,1.0,0.7,,
Pete Cross,77.2,2.6,1.8,-0.2,,,
Irv Rothenberg,76.3,2.3,1.6,-0.2,,,
