Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,82,636,.508,2.2,.985,.831,.138,.015,.000,.015,.516,.574,.222,.000,,.000,.333,.108,7,,.000,,0,0
2 seasons,,CLE,NBA,,60,490,.521,2.3,.979,.875,.083,.021,.000,.021,.532,.595,.000,.000,,.000,.240,.083,4,,.000,,0,0
1 season,,BOS,NBA,,14,87,.400,2.3,1.000,.700,.300,.000,.000,.000,.400,.571,.000,,,,.500,.300,3,,,,0,0
1 season,,CHA,NBA,,6,52,.571,1.7,1.000,.714,.286,.000,.000,.000,.571,.400,1.000,,,,.750,.000,0,,,,0,0
1 season,,PHO,NBA,,2,7,,,,,,,,,,,,,,,,,0,,,,0,0
