Season,Team,Lg,Salary
2010-11,Milwaukee Bucks,NBA,"$1,731,960"
2011-12,Milwaukee Bucks,NBA,"$1,861,920"
2012-13,Milwaukee Bucks,NBA,"$1,991,760"
2013-14,Milwaukee Bucks,NBA,"$3,053,368"
2014-15,Milwaukee Bucks,NBA,"$11,000,000"
2015-16,Milwaukee Bucks,NBA,"$1,865,547"
