Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,23,TOT,NBA,SG,27,334,53%,45%,2%,,,-0.1,-0.3,14,8,5,0,,0,,48,0,4,2
2009-10,23,HOU,NBA,SG,9,118,54%,46%,,,,-15.5,-15.5,9,3,2,8,,2,,17,6,2,1
2009-10,23,SAC,NBA,SG,5,23,94%,6%,,,,+0.1,+4.7,1,1,0,1,,0,,5,3,1,0
2009-10,23,SAS,NBA,SG,13,193,48%,49%,3%,,,+9.7,+4.2,4,4,3,15,,2,,26,8,1,1
2010-11,24,TOT,NBA,PG-SG,24,230,60%,40%,1%,,,-5.9,-6.4,17,4,2,0,,0,,69,0,0,5
2010-11,24,SAS,NBA,SG,3,21,52%,41%,7%,,,-39.0,-45.7,1,0,0,1,,0,,5,1,0,1
2010-11,24,MIL,NBA,SG,9,83,1%,99%,,,,+3.6,+4.5,1,0,1,4,,0,,14,1,0,1
2010-11,24,CHA,NBA,PG,12,126,100%,,,,,-6.0,-1.6,15,4,1,10,,0,,50,4,0,3
2012-13,26,WAS,NBA,SG,51,1156,6%,87%,7%,,,-0.1,+4.0,39,9,13,46,,5,1,262,20,7,12
2013-14,27,WAS,NBA,SG,75,638,36%,57%,7%,,,-4.6,-6.9,27,7,8,28,1,3,3,170,17,6,7
2014-15,28,WAS,NBA,SG,52,735,7%,89%,4%,,,-2.2,-3.8,22,5,7,32,1,5,3,121,15,1,10
2015-16,29,WAS,NBA,SF,80,1951,1%,54%,42%,3%,,+0.5,+2.0,19,31,14,96,4,9,5,320,37,7,35
2016-17,30,SAC,NBA,SG,49,1301,1%,55%,44%,1%,,-3.2,+0.3,5,39,6,52,5,3,2,249,16,4,8
