Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,23,TOT,NBA,SG,27,4,334,4.7,10.9,.436,1.4,4.0,.351,3.3,6.9,.484,3.8,5.4,.700,0.6,2.7,3.3,2.3,1.4,0.6,2.9,4.5,14.7
2009-10,23,HOU,NBA,SG,9,0,118,4.0,8.8,.448,0.9,3.7,.250,3.1,5.2,.588,4.9,7.3,.667,0.6,3.7,4.3,2.1,1.2,1.2,4.3,4.9,13.7
2009-10,23,SAC,NBA,SG,5,0,23,4.7,12.5,.375,0.0,3.1,.000,4.7,9.4,.500,7.8,7.8,1.000,1.6,3.1,4.7,3.1,1.6,0.0,3.1,1.6,17.2
2009-10,23,SAS,NBA,SG,13,4,193,5.2,11.9,.438,1.9,4.3,.435,3.4,7.6,.439,2.6,3.9,.667,0.6,2.1,2.6,2.2,1.5,0.4,2.1,4.7,14.9
2010-11,24,TOT,NBA,PG-SG,24,0,230,3.1,10.6,.294,1.6,5.8,.270,1.6,4.9,.323,1.1,2.7,.412,0.2,3.4,3.6,5.0,1.7,0.9,3.6,3.8,8.9
2010-11,24,SAS,NBA,SG,3,0,21,1.7,8.6,.200,0.0,1.7,.000,1.7,6.9,.250,0.0,3.4,.000,1.7,1.7,3.4,3.4,1.7,1.7,1.7,3.4,3.4
2010-11,24,MIL,NBA,SG,9,0,83,3.0,9.1,.333,1.3,4.3,.300,1.7,4.8,.364,0.0,1.7,.000,0.0,2.6,2.6,2.6,0.4,0.4,0.9,3.5,7.4
2010-11,24,CHA,NBA,PG,12,0,126,3.4,12.0,.286,2.0,7.4,.269,1.4,4.6,.313,2.0,3.1,.636,0.0,4.3,4.3,6.9,2.6,1.1,5.7,4.0,10.9
2012-13,26,WAS,NBA,SG,51,36,1156,3.3,8.0,.407,0.8,2.5,.325,2.5,5.5,.444,0.8,1.2,.703,0.9,2.9,3.8,3.6,1.6,0.5,1.9,2.9,8.2
2013-14,27,WAS,NBA,SG,75,0,638,2.9,8.0,.362,0.3,1.6,.207,2.5,6.3,.402,1.7,2.4,.698,1.2,2.7,3.8,4.1,2.0,0.6,2.4,4.1,7.8
2014-15,28,WAS,NBA,SG,52,18,735,3.3,8.3,.400,1.6,4.3,.375,1.7,4.0,.427,1.7,2.4,.729,1.2,3.2,4.4,2.7,2.1,0.4,1.7,3.7,10.0
2015-16,29,WAS,NBA,SF,80,43,1951,3.7,9.3,.398,1.6,4.8,.345,2.1,4.6,.453,1.7,2.3,.728,0.7,3.2,3.9,2.6,1.3,0.3,1.2,3.6,10.7
2016-17,30,SAC,NBA,SG,49,15,1301,3.7,8.5,.436,1.6,4.4,.367,2.1,4.1,.510,1.4,1.7,.790,0.7,2.9,3.6,3.1,1.6,0.6,1.4,3.0,10.4
