Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,23,MIL,NBA,PG,27,0,361,3.9,13.6,.284,0.4,2.0,.214,3.4,11.6,.296,0.4,0.6,.750,0.7,2.6,3.3,10.0,1.7,0.0,4.2,4.2,8.6,,76,112
2000-01,24,MIL,NBA,PG,37,2,288,5.4,15.2,.357,1.4,5.4,.267,4.0,9.8,.407,1.6,2.4,.692,0.7,4.9,5.6,12.3,2.4,0.0,3.6,4.9,13.9,,98,106
2001-02,25,MIL,NBA,PG,50,7,600,5.9,16.9,.346,2.4,6.3,.380,3.5,10.6,.325,1.6,2.6,.621,0.9,5.5,6.4,12.7,2.8,0.2,3.5,3.7,15.7,,99,106
2002-03,26,TOR,NBA,PG,47,4,980,7.6,18.3,.415,2.8,7.1,.392,4.8,11.2,.429,2.0,2.9,.685,1.1,4.7,5.8,10.5,2.1,0.8,4.7,6.5,19.9,,100,108
2003-04,27,MIA,NBA,PG,82,28,2581,6.1,16.2,.376,3.4,9.2,.371,2.7,7.0,.382,2.2,2.8,.769,0.5,4.2,4.8,7.9,2.4,0.4,2.7,4.5,17.7,,105,102
2004-05,28,TOR,NBA,PG,80,78,2717,7.7,18.6,.414,2.6,7.4,.357,5.0,11.2,.451,3.6,4.9,.740,0.8,4.5,5.3,9.8,2.2,0.1,3.2,4.0,21.7,,108,109
2005-06,29,HOU,NBA,PG,63,63,2431,6.3,16.6,.379,2.3,7.0,.327,4.0,9.6,.418,2.2,3.2,.692,0.8,4.9,5.7,9.5,2.3,0.3,3.5,4.4,17.1,,99,104
2006-07,30,HOU,NBA,PG,82,82,3040,6.7,17.8,.375,3.3,9.2,.363,3.3,8.5,.389,2.3,3.1,.734,0.5,4.4,4.9,7.7,2.2,0.2,3.0,3.4,18.9,,103,102
2007-08,31,HOU,NBA,PG,74,74,2526,7.7,19.4,.394,3.0,8.6,.351,4.6,10.9,.427,2.1,2.9,.715,0.6,4.9,5.5,8.2,2.1,0.4,3.4,2.9,20.4,,102,103
2008-09,32,TOT,NBA,PG,77,76,2447,6.8,17.7,.385,2.4,7.1,.338,4.4,10.5,.417,3.4,4.5,.750,0.7,4.2,4.9,8.8,2.3,0.2,3.0,2.9,19.4,,105,104
2008-09,32,HOU,NBA,PG,48,48,1591,6.5,17.5,.370,2.7,7.7,.348,3.8,9.8,.387,2.9,3.6,.789,0.8,4.0,4.8,8.6,1.9,0.2,2.9,2.4,18.5,,104,106
2008-09,32,ORL,NBA,PG,29,28,856,7.5,18.1,.413,1.9,6.1,.317,5.5,12.0,.462,4.3,6.0,.707,0.5,4.6,5.0,9.0,3.1,0.2,3.2,3.8,21.1,,107,101
2009-10,33,TOT,NBA,PG,52,38,1421,5.8,16.6,.348,2.2,6.3,.345,3.6,10.4,.349,2.2,3.0,.728,0.5,4.3,4.8,6.6,1.9,0.4,3.5,3.8,15.9,,89,109
2009-10,33,NJN,NBA,PG,27,13,766,6.5,19.0,.343,1.9,6.0,.322,4.6,13.0,.353,3.0,3.7,.815,0.6,4.5,5.1,7.1,1.9,0.3,4.2,3.4,18.0,,87,112
2009-10,33,MIA,NBA,PG,25,25,655,4.9,13.8,.355,2.5,6.6,.370,2.5,7.2,.341,1.2,2.2,.556,0.3,4.1,4.4,5.9,1.9,0.4,2.8,4.3,13.5,,93,106
