Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,18,UTEP,37,,130,259,11,39,54,101,,302,24,31,35,63,,325,.502,.282,.535,,8.8,8.2,0.6
2009-10,19,UTEP,33,955,131,276,9,40,54,83,65,220,41,45,27,70,72,325,.475,.225,.651,28.9,9.8,6.7,1.2
2011-12,21,MISSST,30,1073,180,328,8,18,124,159,110,314,35,25,23,73,67,492,.549,.444,.780,35.8,16.4,10.5,1.2
