Player,Sim,1,2,3,4,5
Awvee Storey,,0.2,0.1,0.0,,
Mike Price,65.4,0.2,0.2,0.1,,
Jared Cunningham,57.7,0.1,0.1,0.0,0.0,
Archie Goodwin,53.8,0.2,0.2,0.1,,
Ira Bowman,52.9,0.1,0.1,0.0,,
Jimmy Oliver,51.0,0.2,0.2,0.0,0.0,-0.1
Dominique Jones,42.2,0.2,0.0,0.0,,
Gerald Madkins,39.5,0.3,0.1,0.0,,
Bob Duffy,39.0,0.3,0.1,0.1,,
Manny Harris,38.4,0.3,0.0,0.0,,
Anthony Roberson,37.0,0.2,0.2,0.1,,
