Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,23,GSW,NBA,C,21,92,.385,6.8,1.000,.308,.308,.385,.000,.000,.385,1.000,.250,.000,,,1.000,.231,3,,,,0,0
2014-15,24,GSW,NBA,C,16,72,.667,7.9,1.000,.500,.000,.333,.167,.000,.667,.667,,.500,1.000,,.875,.083,1,,,,0,0
