Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,UTA,NBA,SF,82,40,2151,4.8,10.6,.450,0.4,1.7,.250,4.4,8.9,.488,4.8,6.2,.768,2.5,4.2,6.7,1.6,1.9,2.7,1.8,2.6,14.7
2002-03,21,UTA,NBA,SF,80,11,2213,5.1,10.4,.491,0.6,1.9,.325,4.5,8.6,.527,4.8,6.0,.800,2.4,4.4,6.8,2.2,1.9,2.8,2.2,3.0,15.7
2003-04,22,UTA,NBA,PF,78,78,2895,5.1,11.6,.443,0.8,2.5,.338,4.3,9.1,.471,4.9,6.2,.790,2.8,5.0,7.8,3.0,1.9,2.7,2.7,2.2,16.0
2004-05,23,UTA,NBA,PF,41,37,1349,5.5,11.2,.493,0.6,2.1,.299,4.9,9.2,.536,5.4,6.9,.784,2.4,4.4,6.8,3.5,1.8,3.6,2.4,2.7,17.1
2005-06,24,UTA,NBA,SF,69,63,2604,4.6,10.1,.460,0.5,1.6,.308,4.1,8.5,.489,4.8,6.8,.699,2.2,5.4,7.6,4.1,1.4,3.0,2.8,2.2,14.6
2006-07,25,UTA,NBA,SF,70,70,2049,3.5,7.3,.471,0.3,1.3,.213,3.2,6.0,.528,3.1,4.2,.728,1.5,4.2,5.8,3.5,1.3,2.5,2.4,3.0,10.3
2007-08,26,UTA,NBA,SF,72,72,2217,4.5,8.8,.506,0.7,1.9,.379,3.8,6.9,.540,3.2,4.2,.770,2.0,3.5,5.5,4.6,1.4,1.8,2.3,2.7,12.9
2008-09,27,UTA,NBA,PF,67,10,1831,5.0,11.2,.449,0.4,1.4,.274,4.6,9.8,.475,4.8,6.1,.785,1.7,4.6,6.3,3.4,1.6,1.5,2.4,2.5,15.3
2009-10,28,UTA,NBA,SF,58,35,1681,5.2,10.3,.506,0.6,1.9,.292,4.7,8.4,.555,3.7,5.0,.744,1.6,4.0,5.7,3.4,1.8,1.5,1.7,2.2,14.7
2010-11,29,UTA,NBA,SF,64,62,1999,4.6,9.8,.467,0.6,1.8,.367,3.9,8.0,.489,3.7,4.9,.770,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2.0,13.5
2012-13,31,MIN,NBA,SF,64,64,2034,5.0,9.9,.507,0.6,2.1,.292,4.4,7.8,.566,3.3,4.4,.752,1.8,4.6,6.4,3.1,1.7,1.1,2.1,1.5,14.0
2013-14,32,BRK,NBA,PF,45,4,857,3.4,6.7,.513,0.0,0.2,.200,3.4,6.5,.523,2.6,5.0,.513,2.3,3.8,6.1,3.0,1.7,0.8,2.3,2.7,9.5
2014-15,33,BRK,NBA,SF,7,0,36,0.0,5.0,.000,0.0,0.0,,0.0,5.0,.000,3.0,4.0,.750,2.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,3.0
