Player,Sim,1,2,3,4,5
Tobias Harris,,6.6,4.8,4.1,2.4,0.9
Harvey Grant,93.2,6.7,5.0,4.3,2.6,1.7
Ernie Vandeweghe,91.9,7.1,4.8,3.9,2.1,0.3
Buck Johnson,91.7,6.2,4.6,3.6,2.1,0.7
Johnny Newman,91.6,6.7,4.5,4.1,3.1,0.3
Antoine Walker,91.5,6.6,5.0,4.7,2.6,1.7
Kenny Thomas,90.6,6.6,4.6,4.4,2.2,2.2
Mike Bantom,90.6,5.9,4.8,4.5,2.7,0.5
Chuck Hayes,90.4,6.4,4.4,3.6,2.4,1.6
Matt Bonner,89.5,6.8,4.2,4.1,2.2,2.0
John Williams,88.5,6.9,5.0,3.5,1.3,1.0
