Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,19,MIL,NBA,SF,42,479,.467,8.1,.864,.391,.331,.083,.059,.136,.500,.682,.321,.429,.400,.261,.671,.077,12,1.000,.652,.333,0,0
2012-13,20,TOT,NBA,SF-PF,55,1299,.455,10.5,.789,.332,.254,.113,.090,.211,.493,.600,.400,.362,.522,.315,.573,.051,24,.882,.296,.281,0,0
2012-13,20,MIL,NBA,SF,28,325,.461,9.7,.817,.348,.217,.209,.043,.183,.489,.575,.400,.417,.600,.333,.609,.070,7,1.000,.571,.333,0,0
2012-13,20,ORL,NBA,PF,27,974,.453,10.7,.781,.327,.264,.086,.103,.219,.494,.608,.400,.324,.512,.310,.562,.045,17,.852,.230,.250,0,0
2013-14,21,ORL,NBA,PF,61,1850,.464,11.6,.824,.293,.203,.113,.215,.176,.508,.705,.379,.420,.409,.254,.570,.042,28,.906,.556,.286,0,0
2014-15,22,ORL,NBA,SF,68,2369,.466,12.0,.748,.290,.208,.115,.136,.252,.500,.687,.386,.367,.388,.364,.558,.052,46,.966,.427,.451,2,0
2015-16,23,TOT,NBA,PF,76,2513,.469,10.5,.731,.375,.187,.076,.094,.269,.518,.631,.410,.353,.417,.335,.561,.057,49,.938,.351,.310,0,0
2015-16,23,ORL,NBA,PF,49,1610,.464,10.4,.721,.403,.165,.061,.092,.279,.523,.624,.427,.242,.440,.311,.588,.085,45,.915,.397,.300,0,0
2015-16,23,DET,NBA,PF,27,903,.477,10.7,.747,.330,.221,.101,.098,.253,.512,.643,.390,.457,.382,.375,.519,.014,4,.970,.273,.333,0,0
2016-17,24,DET,NBA,PF,49,1599,.491,13.4,.700,.197,.220,.174,.110,.300,.558,.698,.528,.474,.500,.335,.504,.050,31,1.000,.264,.385,2,0
