Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,352,254,10131,6.5,13.9,.469,1.1,3.3,.328,5.4,10.5,.513,3.0,3.7,.811,1.4,5.8,7.1,2.0,0.9,0.6,1.6,2.4,17.1
4 seasons,,ORL,NBA,,205,168,6803,6.4,13.8,.463,1.0,3.2,.320,5.4,10.6,.506,3.1,4.0,.784,1.5,6.0,7.5,1.9,1.0,0.7,1.7,2.4,16.9
2 seasons,,DET,NBA,,77,63,2524,7.0,14.5,.485,1.4,4.1,.349,5.6,10.4,.539,2.8,3.1,.898,0.7,5.3,6.0,2.2,0.7,0.5,1.3,2.0,18.3
2 seasons,,MIL,NBA,,70,23,804,5.9,12.7,.465,0.6,2.0,.295,5.3,10.7,.496,3.0,3.6,.838,2.1,5.0,7.1,1.6,0.9,0.6,2.2,3.4,15.4
