Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,18,0,351,3.9,9.7,.400,1.1,4.5,.250,2.8,5.2,.529,1.6,2.8,.593,1.1,4.1,5.2,0.9,0.9,0.8,0.7,2.8,10.6
2 seasons,,WAS,NBA,,12,0,199,2.9,7.8,.372,1.1,4.9,.222,1.8,2.9,.625,1.1,1.6,.667,0.7,3.8,4.5,0.9,0.7,0.9,0.7,2.5,8.0
1 season,,POR,NBA,,6,0,152,5.2,12.3,.423,1.2,4.0,.294,4.0,8.3,.486,2.4,4.3,.556,1.7,4.5,6.2,0.9,1.2,0.7,0.7,3.1,14.0
