Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,19,POR,NBA,SF,61,1070,.399,17.9,.477,.178,.040,.046,.213,.523,.446,.597,.357,.438,.338,.357,.514,.055,16,.923,.368,.358,1,0
2006-07,20,POR,NBA,SF,82,1759,.396,17.7,.492,.205,.030,.037,.220,.508,.430,.525,.600,.278,.343,.364,.567,.037,13,.934,.500,.392,5,0
2007-08,21,POR,NBA,SF,75,2132,.422,18.2,.517,.162,.040,.061,.255,.483,.454,.575,.500,.375,.389,.388,.656,.050,26,.959,.438,.360,6,0
2008-09,22,POR,NBA,SF,1,5,.000,26.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,.000,,0,0
2009-10,23,POR,NBA,SF,82,2005,.405,16.9,.480,.236,.034,.033,.177,.520,.440,.570,.227,.333,.327,.373,.704,.070,37,.976,.416,.391,1,0
2010-11,24,MIN,NBA,SF,46,1094,.447,15.6,.612,.241,.115,.079,.176,.388,.466,.573,.385,.370,.417,.417,.577,.047,16,.945,.341,.511,4,0
2011-12,25,MIN,NBA,SF,47,1140,.423,15.1,.599,.287,.088,.066,.158,.401,.479,.615,.333,.278,.395,.339,.436,.059,15,.946,.349,.368,2,0
2012-13,26,WAS,NBA,SF,76,2200,.442,17.2,.483,.222,.058,.055,.148,.517,.463,.567,.216,.486,.394,.422,.613,.080,44,.950,.432,.493,3,0
2013-14,27,WAS,NBA,SF,78,2157,.433,19.7,.366,.138,.051,.041,.136,.634,.502,.679,.400,.292,.425,.392,.704,.055,30,.938,.352,.427,5,0
2014-15,28,WAS,NBA,SF,32,352,.264,17.8,.527,.165,.044,.055,.264,.473,.292,.400,.250,.200,.250,.233,.357,.044,2,.900,.186,.125,0,0
