Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,21,DEN,NBA,PF,76,75,2280,9.7,20.1,.485,0.0,0.1,.000,9.7,20.0,.487,3.8,5.5,.683,5.2,7.8,13.1,1.7,1.2,2.6,3.5,5.7,23.3,,102,107
1996-97,22,DEN,NBA,PF,74,73,2565,10.9,23.4,.463,0.1,0.7,.171,10.7,22.7,.472,5.5,7.8,.708,3.1,7.7,10.9,2.1,1.3,2.6,4.0,5.6,27.4,,98,109
1997-98,23,PHO,NBA,PF,81,81,2441,10.7,19.9,.536,0.0,0.0,.000,10.7,19.9,.537,5.0,7.1,.702,4.4,8.8,13.2,2.3,2.2,2.9,3.1,6.3,26.3,,111,98
1998-99,24,DEN,NBA,C,50,50,1937,11.4,24.2,.471,0.0,0.2,.111,11.3,23.9,.474,6.3,9.3,.680,4.6,10.1,14.7,2.2,2.0,3.2,3.8,4.8,29.1,,103,105
1999-00,25,DEN,NBA,PF,81,81,2698,11.5,22.7,.507,0.0,0.0,.000,11.5,22.7,.508,6.1,9.7,.626,4.4,8.5,12.9,3.0,1.3,2.6,4.3,5.9,29.1,,103,104
2000-01,26,DEN,NBA,PF,70,70,2555,11.7,23.6,.495,0.0,0.0,,11.7,23.6,.495,6.2,8.8,.700,4.9,12.3,17.1,3.0,0.9,2.1,3.3,4.5,29.6,,107,103
2001-02,27,DEN,NBA,PF,10,10,236,9.7,16.9,.573,0.0,0.0,,9.7,16.9,.573,6.1,7.4,.818,4.1,8.3,12.4,4.1,2.3,1.8,4.5,4.5,25.4,,113,105
2003-04,29,TOT,NBA,PF,42,20,927,7.2,15.2,.470,0.0,0.0,,7.2,15.2,.470,2.2,3.9,.551,4.0,10.6,14.6,2.0,2.1,1.4,3.2,6.6,16.5,,94,101
2003-04,29,NYK,NBA,PF,18,6,421,8.3,18.1,.458,0.0,0.0,,8.3,18.1,.458,2.8,4.8,.579,3.9,11.2,15.2,2.5,1.5,1.4,3.4,5.9,19.4,,94,100
2003-04,29,PHO,NBA,PF,24,14,506,6.2,12.9,.484,0.0,0.0,,6.2,12.9,.484,1.6,3.2,.516,4.0,10.1,14.1,1.6,2.6,1.3,3.1,7.3,14.1,,94,101
2004-05,30,DET,NBA,PF,77,8,1797,9.4,18.3,.513,0.0,0.0,.000,9.4,18.3,.514,3.9,5.9,.656,5.4,9.3,14.8,2.2,1.4,1.6,2.8,6.3,22.7,,109,100
2005-06,31,DET,NBA,PF,82,0,1733,9.1,17.9,.509,0.0,0.1,.000,9.1,17.8,.511,2.2,3.9,.557,5.0,8.9,13.9,2.9,1.5,1.5,2.4,7.0,20.4,,107,102
2006-07,32,DET,NBA,PF,82,3,1729,9.0,17.2,.526,0.0,0.0,,9.0,17.2,.526,3.1,4.4,.691,5.2,10.5,15.8,2.3,1.9,2.1,2.4,7.6,21.1,,113,100
2007-08,33,DET,NBA,PF,78,78,2285,7.0,14.4,.488,0.0,0.0,.000,7.0,14.4,.490,2.3,3.8,.622,4.9,11.1,16.0,2.1,1.5,1.3,1.8,5.9,16.4,,110,100
2008-09,34,DET,NBA,PF,62,30,1866,7.9,15.6,.510,0.0,0.0,,7.9,15.6,.510,1.8,2.6,.698,5.5,12.5,18.0,2.5,1.2,1.5,1.5,5.7,17.7,,115,104
2009-10,35,SAS,NBA,PF,77,50,1617,6.6,13.9,.479,0.0,0.1,.000,6.6,13.8,.481,1.2,1.8,.632,4.8,9.9,14.7,2.7,1.4,1.0,2.6,4.8,14.4,,103,103
2010-11,36,SAS,NBA,PF,73,16,1387,6.3,12.9,.491,0.0,0.0,.000,6.3,12.9,.493,1.9,2.9,.675,4.6,10.2,14.8,3.1,1.3,1.5,2.7,6.1,14.6,,106,104
