Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,100,35,2361,8.2,16.8,.487,0.0,0.1,.000,8.2,16.8,.489,2.6,3.8,.689,5.3,10.7,16.0,2.1,1.2,1.9,2.4,7.7,19.0,,106,102
5 seasons,,DET,NBA,,80,15,1822,8.3,17.1,.487,0.0,0.1,.000,8.3,17.0,.490,3.0,4.3,.696,5.6,10.8,16.4,2.0,1.4,1.9,2.5,8.3,19.6,,107,100
2 seasons,,SAS,NBA,,16,16,392,6.5,13.2,.490,0.0,0.0,,6.5,13.2,.490,0.8,1.2,.667,3.8,9.4,13.2,2.7,0.5,1.6,2.2,6.5,13.7,,102,108
1 season,,PHO,NBA,,4,4,147,11.1,23.2,.477,0.0,0.0,,11.1,23.2,.477,3.2,5.0,.643,6.4,12.5,18.9,1.4,0.7,2.1,1.8,4.3,25.4,,107,107
