Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,21,DEN,NBA,PF,76,75,2280,6.7,13.9,.485,0.0,0.1,.000,6.7,13.8,.487,2.6,3.8,.683,3.6,5.4,9.0,1.2,0.9,1.8,2.4,3.9,16.1
1996-97,22,DEN,NBA,PF,74,73,2565,7.5,16.2,.463,0.1,0.5,.171,7.4,15.7,.472,3.8,5.4,.708,2.2,5.4,7.5,1.5,0.9,1.8,2.8,3.9,19.0
1997-98,23,PHO,NBA,PF,81,81,2441,7.3,13.7,.536,0.0,0.0,.000,7.3,13.6,.537,3.4,4.9,.702,3.0,6.0,9.0,1.6,1.5,2.0,2.1,4.3,18.1
1998-99,24,DEN,NBA,C,50,50,1937,7.7,16.4,.471,0.0,0.2,.111,7.7,16.2,.474,4.3,6.3,.680,3.1,6.9,10.0,1.5,1.4,2.1,2.6,3.3,19.7
1999-00,25,DEN,NBA,PF,81,81,2698,8.2,16.2,.507,0.0,0.0,.000,8.2,16.1,.508,4.3,6.9,.626,3.1,6.0,9.1,2.1,0.9,1.9,3.1,4.2,20.7
2000-01,26,DEN,NBA,PF,70,70,2555,8.1,16.4,.495,0.0,0.0,,8.1,16.4,.495,4.3,6.1,.700,3.4,8.5,11.9,2.1,0.6,1.4,2.3,3.1,20.5
2001-02,27,DEN,NBA,PF,10,10,236,6.6,11.4,.573,0.0,0.0,,6.6,11.4,.573,4.1,5.0,.818,2.7,5.6,8.4,2.7,1.5,1.2,3.1,3.1,17.2
2003-04,29,TOT,NBA,PF,42,20,927,4.9,10.4,.470,0.0,0.0,,4.9,10.4,.470,1.5,2.7,.551,2.7,7.3,10.0,1.4,1.4,0.9,2.2,4.5,11.3
2003-04,29,NYK,NBA,PF,18,6,421,5.6,12.1,.458,0.0,0.0,,5.6,12.1,.458,1.9,3.2,.579,2.7,7.5,10.2,1.7,1.0,0.9,2.3,3.9,13.0
2003-04,29,PHO,NBA,PF,24,14,506,4.3,9.0,.484,0.0,0.0,,4.3,9.0,.484,1.1,2.2,.516,2.8,7.0,9.8,1.1,1.8,0.9,2.1,5.1,9.8
2004-05,30,DET,NBA,PF,77,8,1797,6.2,12.0,.513,0.0,0.0,.000,6.2,12.0,.514,2.5,3.8,.656,3.5,6.1,9.7,1.4,0.9,1.0,1.9,4.1,14.8
2005-06,31,DET,NBA,PF,82,0,1733,5.9,11.6,.509,0.0,0.0,.000,5.9,11.6,.511,1.4,2.5,.557,3.2,5.8,9.1,1.9,1.0,1.0,1.6,4.6,13.3
2006-07,32,DET,NBA,PF,82,3,1729,5.9,11.2,.526,0.0,0.0,,5.9,11.2,.526,2.0,2.9,.691,3.4,6.9,10.3,1.5,1.3,1.4,1.6,5.0,13.8
2007-08,33,DET,NBA,PF,78,78,2285,4.6,9.5,.488,0.0,0.0,.000,4.6,9.4,.490,1.5,2.5,.622,3.2,7.3,10.5,1.4,1.0,0.8,1.2,3.9,10.8
2008-09,34,DET,NBA,PF,62,30,1866,5.2,10.1,.510,0.0,0.0,,5.2,10.1,.510,1.2,1.7,.698,3.6,8.1,11.7,1.6,0.8,1.0,1.0,3.7,11.5
2009-10,35,SAS,NBA,PF,77,50,1617,4.6,9.5,.479,0.0,0.0,.000,4.6,9.5,.481,0.8,1.3,.632,3.3,6.8,10.1,1.8,1.0,0.7,1.8,3.3,9.9
2010-11,36,SAS,NBA,PF,73,16,1387,4.4,8.9,.491,0.0,0.0,.000,4.4,8.9,.493,1.3,2.0,.675,3.2,7.1,10.3,2.2,0.9,1.0,1.9,4.2,10.1
