Player,Sim,1,2,3,4,5,6,7
Rodrigue Beaubois,,2.2,2.0,0.4,0.2,,,
Donald Sloan,84.1,2.0,2.0,0.3,0.1,-0.3,,
Shabazz Muhammad,83.9,2.7,2.0,0.3,,,,
Tony Snell,82.8,2.4,1.6,0.4,,,,
Steve Bracey,81.6,2.1,1.5,0.3,,,,
Maurice McHartley,81.5,2.4,1.8,0.8,,,,
Travis Diener,80.6,2.5,1.9,0.7,0.6,0.0,,
Chris Quinn,79.3,2.6,2.1,0.6,0.1,0.1,-0.2,
Trey Burke,79.3,2.4,2.1,0.9,,,,
James Robinson,78.1,2.3,1.9,1.2,0.2,0.2,0.0,-0.1
Johnny McCarthy,76.4,2.6,1.9,0.5,0.2,-0.1,-0.4,
