Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,21,DAL,NBA,PG,56,700,100%,,,,,+4.8,+2.3,22,12,20,37,,7,,167,21,13,10
2010-11,22,DAL,NBA,PG,28,496,100%,,,,,-0.8,-6.4,18,14,15,31,,8,,149,14,4,16
2011-12,23,DAL,NBA,PG,53,1151,100%,,,,,+1.9,+1.0,35,18,17,50,,9,,354,26,9,21
2012-13,24,DAL,NBA,PG,45,549,90%,10%,,,,+2.5,+3.7,14,12,7,24,,3,1,192,14,5,7
