Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,182,2896,.439,14.0,.653,.290,.138,.077,.148,.347,.500,.662,.405,.386,.331,.325,.314,.029,28,.744,.204,.444,7,0
