Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,POR,NBA,SF,75,1995,5%,34%,60%,,,+4.9,+0.7,77,35,57,76,,28,,440,97,23,54
2001-02,25,POR,NBA,SG,74,2348,,66%,33%,1%,,+4.7,+2.7,80,66,45,86,,28,,439,115,22,65
2002-03,26,POR,NBA,SG,75,2396,2%,57%,41%,,,+2.3,-1.6,98,68,49,74,,34,,525,128,23,66
2003-04,27,TOT,NBA,SG,72,1872,5%,92%,3%,,,+0.2,-0.7,66,54,41,0,,0,,307,0,17,51
2003-04,27,POR,NBA,SG,13,404,,85%,15%,,,-6.3,-5.2,17,8,7,7,,6,,76,13,5,10
2003-04,27,MEM,NBA,SG,59,1468,7%,93%,,,,+1.9,-1.5,49,46,34,57,,29,,231,67,12,41
2004-05,28,MEM,NBA,SG,69,1489,1%,98%,1%,,,-1.6,-7.2,28,34,28,59,,21,,183,81,14,49
2005-06,29,SAC,NBA,SG,52,1684,4%,95%,1%,,,+3.3,+2.8,45,43,38,48,,18,,313,85,24,63
2006-07,30,HOU,NBA,SF,28,590,,48%,46%,6%,,+0.7,-5.8,16,19,22,21,,12,,73,45,14,23
2007-08,31,TOT,NBA,SG,73,1562,,58%,42%,,,+1.6,-5.2,53,31,19,0,,0,,213,0,23,37
2007-08,31,HOU,NBA,SG,51,1124,,53%,47%,,,+2.8,-3.8,41,24,11,54,,7,,176,82,18,25
2007-08,31,NOH,NBA,SG,22,438,,70%,30%,,,-1.5,-8.5,12,7,8,22,,5,,37,26,5,12
