Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,22,POR,NBA,SF,7,35,26.3,.555,.150,.900,13.7,15.9,14.8,21.3,1.5,2.1,17.7,44.4,,0.0,0.1,0.1,.103,,3.7,-1.4,2.2,0.0
1999-00,23,POR,NBA,SF,66,1162,17.3,.540,.110,.269,8.3,10.0,9.2,14.9,3.2,0.8,15.3,25.2,,1.3,1.8,3.1,.130,,1.1,0.5,1.6,1.1
2000-01,24,POR,NBA,SF,75,1995,18.8,.571,.069,.331,7.4,14.3,11.0,18.4,2.5,0.7,16.9,23.3,,3.4,2.6,5.9,.143,,1.9,0.7,2.6,2.3
2001-02,25,POR,NBA,SG,74,2348,18.4,.538,.166,.279,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,,3.0,3.0,6.0,.122,,1.6,0.5,2.0,2.4
2002-03,26,POR,NBA,SG,75,2396,15.7,.505,.131,.316,4.9,14.9,9.9,18.0,2.8,0.6,16.0,25.9,,0.9,3.1,4.0,.080,,-0.1,0.8,0.7,1.6
2003-04,27,TOT,NBA,SG,72,1872,13.0,.476,.081,.215,4.8,11.2,7.9,13.6,2.6,0.7,14.8,26.5,,-0.9,1.8,0.9,.023,,-2.0,-0.6,-2.7,-0.3
2003-04,27,POR,NBA,SG,13,404,11.3,.423,.046,.154,6.2,11.7,9.0,15.6,2.8,0.6,14.6,25.7,,-0.5,0.3,-0.1,-0.017,,-3.0,-0.5,-3.5,-0.2
2003-04,27,MEM,NBA,SG,59,1468,13.5,.489,.090,.231,4.3,11.1,7.7,13.0,2.5,0.8,14.8,26.8,,-0.5,1.5,1.0,.034,,-1.8,-0.6,-2.4,-0.2
2004-05,28,MEM,NBA,SG,69,1489,15.9,.515,.169,.305,4.0,14.4,9.2,10.2,3.1,1.4,11.4,25.0,,0.6,2.5,3.1,.100,,-1.1,0.8,-0.3,0.6
2005-06,29,SAC,NBA,SG,52,1684,16.6,.507,.073,.310,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,,0.7,2.7,3.4,.096,,-0.4,2.2,1.8,1.6
2006-07,30,HOU,NBA,SF,28,590,8.9,.446,.034,.396,5.1,18.2,11.7,8.9,2.2,1.7,19.0,23.7,,-1.3,1.2,-0.1,-0.009,,-7.2,2.0,-5.2,-0.5
2007-08,31,TOT,NBA,SG,73,1562,14.4,.495,.088,.399,6.2,17.8,12.0,10.2,2.6,1.5,13.3,22.7,,-0.1,3.0,3.0,.092,,-2.9,1.9,-1.0,0.4
2007-08,31,HOU,NBA,SG,51,1124,14.1,.480,.092,.422,6.4,19.5,13.0,11.8,2.4,1.6,13.5,22.9,,-0.2,2.4,2.1,.091,,-3.2,2.3,-0.9,0.3
2007-08,31,NOH,NBA,SG,22,438,15.1,.535,.076,.338,5.5,13.7,9.5,6.2,2.9,1.4,13.0,22.0,,0.2,0.7,0.8,.093,,-2.1,0.8,-1.2,0.1
