Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,POR,NBA,SF,7,0,35,16.9,30.7,.550,1.5,4.6,.333,15.4,26.1,.588,12.3,27.7,.444,6.1,7.7,13.8,4.6,1.5,1.5,9.2,7.7,47.6,,96,97
1999-00,23,POR,NBA,SF,66,0,1162,10.8,22.1,.492,0.9,2.4,.377,9.9,19.6,.506,4.0,5.9,.682,3.6,4.8,8.4,4.5,3.2,0.6,4.5,7.0,26.7,,103,100
2000-01,24,POR,NBA,SF,75,46,1995,10.4,19.6,.533,0.5,1.3,.340,10.0,18.2,.547,4.3,6.5,.663,3.2,6.7,9.9,5.6,2.5,0.5,4.6,5.5,25.6,,106,101
2001-02,25,POR,NBA,SG,74,69,2348,11.1,23.8,.469,1.5,3.9,.384,9.6,19.8,.486,4.9,6.6,.741,2.8,7.4,10.2,4.7,2.6,0.6,4.4,4.8,28.7,,104,103
2002-03,26,POR,NBA,SG,75,65,2396,9.8,22.2,.441,0.9,2.9,.292,8.9,19.3,.464,5.1,7.0,.722,2.2,6.6,8.8,5.5,2.8,0.4,4.8,4.9,25.5,,98,101
2003-04,27,TOT,NBA,SG,72,27,1872,10.3,24.2,.427,0.6,2.0,.319,9.7,22.2,.437,3.9,5.2,.754,2.2,5.2,7.4,3.9,2.6,0.5,4.6,5.6,25.2,,92,103
2003-04,27,POR,NBA,SG,13,10,404,9.4,24.1,.389,0.1,1.1,.125,9.2,23.0,.401,2.9,3.7,.778,2.9,5.5,8.4,4.8,2.8,0.4,4.4,5.2,21.8,,87,105
2003-04,27,MEM,NBA,SG,59,17,1468,10.6,24.2,.437,0.8,2.2,.344,9.8,22.0,.446,4.2,5.6,.750,2.0,5.1,7.1,3.7,2.5,0.6,4.6,5.7,26.1,,93,103
2004-05,28,MEM,NBA,SG,69,19,1489,9.9,22.5,.441,1.3,3.8,.346,8.6,18.7,.460,5.1,6.9,.750,1.8,6.6,8.3,2.9,3.1,1.0,3.3,6.0,26.3,,100,101
2005-06,29,SAC,NBA,SG,52,41,1684,8.8,19.0,.463,0.3,1.4,.222,8.5,17.6,.482,4.0,5.9,.679,4.4,8.0,12.4,4.5,2.9,0.8,3.9,4.8,21.9,,101,101
2006-07,30,HOU,NBA,SF,28,1,590,7.6,18.6,.411,0.1,0.6,.143,7.5,17.9,.420,4.1,7.4,.561,2.3,8.4,10.8,2.8,2.2,1.2,5.1,5.6,19.5,,82,98
2007-08,31,TOT,NBA,SG,73,7,1562,8.6,19.4,.443,0.4,1.7,.240,8.2,17.7,.462,5.0,7.7,.643,2.9,8.4,11.3,3.3,2.6,1.1,3.5,5.3,22.5,,99,100
2007-08,31,HOU,NBA,SG,51,7,1124,8.3,19.5,.425,0.4,1.8,.211,7.9,17.7,.447,5.2,8.2,.638,3.0,9.3,12.3,3.8,2.4,1.1,3.6,5.3,22.2,,97,99
2007-08,31,NOH,NBA,SG,22,0,438,9.4,19.1,.490,0.5,1.5,.333,8.9,17.7,.503,4.3,6.5,.660,2.6,6.1,8.7,2.1,2.9,1.0,3.3,5.4,23.5,,102,103
