Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,POR,NBA,SF,7,0,35,11.3,20.6,.550,1.0,3.1,.333,10.3,17.5,.588,8.2,18.5,.444,4.1,5.1,9.3,3.1,1.0,1.0,6.2,5.1,31.9
1999-00,23,POR,NBA,SF,66,0,1162,7.3,14.9,.492,0.6,1.6,.377,6.7,13.2,.506,2.7,4.0,.682,2.4,3.2,5.6,3.0,2.1,0.4,3.0,4.7,18.0
2000-01,24,POR,NBA,SF,75,46,1995,7.0,13.1,.533,0.3,0.9,.340,6.7,12.2,.547,2.9,4.3,.663,2.2,4.5,6.6,3.8,1.7,0.4,3.0,3.7,17.1
2001-02,25,POR,NBA,SG,74,69,2348,7.5,15.9,.469,1.0,2.6,.384,6.5,13.3,.486,3.3,4.4,.741,1.9,5.0,6.8,3.1,1.7,0.4,2.9,3.2,19.2
2002-03,26,POR,NBA,SG,75,65,2396,6.6,14.9,.441,0.6,2.0,.292,6.0,12.9,.464,3.4,4.7,.722,1.5,4.4,5.9,3.7,1.8,0.3,3.2,3.3,17.1
2003-04,27,TOT,NBA,SG,72,27,1872,7.0,16.3,.427,0.4,1.3,.319,6.6,15.0,.437,2.7,3.5,.754,1.5,3.5,5.0,2.7,1.7,0.4,3.1,3.8,17.0
2003-04,27,POR,NBA,SG,13,10,404,6.1,15.6,.389,0.1,0.7,.125,6.0,14.9,.401,1.9,2.4,.778,1.9,3.6,5.4,3.1,1.8,0.3,2.9,3.4,14.1
2003-04,27,MEM,NBA,SG,59,17,1468,7.2,16.6,.437,0.5,1.5,.344,6.7,15.1,.446,2.9,3.8,.750,1.4,3.5,4.9,2.6,1.7,0.4,3.2,3.9,17.9
2004-05,28,MEM,NBA,SG,69,19,1489,6.6,14.9,.441,0.9,2.5,.346,5.7,12.4,.460,3.4,4.5,.750,1.2,4.4,5.5,1.9,2.1,0.7,2.2,4.0,17.4
2005-06,29,SAC,NBA,SG,52,41,1684,6.1,13.1,.463,0.2,1.0,.222,5.9,12.1,.482,2.8,4.1,.679,3.0,5.5,8.6,3.1,2.0,0.5,2.7,3.3,15.1
2006-07,30,HOU,NBA,SF,28,1,590,5.2,12.6,.411,0.1,0.4,.143,5.1,12.2,.420,2.8,5.0,.561,1.6,5.7,7.3,1.9,1.5,0.8,3.5,3.8,13.2
2007-08,31,TOT,NBA,SG,73,7,1562,5.8,13.1,.443,0.3,1.2,.240,5.5,12.0,.462,3.4,5.2,.643,1.9,5.7,7.6,2.2,1.7,0.7,2.4,3.6,15.3
2007-08,31,HOU,NBA,SG,51,7,1124,5.6,13.2,.425,0.3,1.2,.211,5.3,12.0,.447,3.6,5.6,.638,2.0,6.3,8.3,2.6,1.6,0.8,2.4,3.6,15.0
2007-08,31,NOH,NBA,SG,22,0,438,6.3,12.9,.490,0.3,1.0,.333,6.0,11.9,.503,2.9,4.4,.660,1.7,4.1,5.8,1.4,2.0,0.7,2.2,3.6,15.9
