Player,Sim,1,2,3,4,5
Enes Kanter,,8.1,6.4,2.3,2.2,1.7
Tyson Chandler,84.9,8.3,5.4,3.9,1.9,1.8
Al Jefferson,81.9,7.7,6.6,4.9,2.7,2.3
Wayne Embry,81.9,6.7,5.6,3.4,2.0,1.9
Sam Lacey,80.8,7.7,7.4,2.7,1.2,0.3
Marcin Gortat,80.8,7.6,6.4,3.4,3.3,0.1
Andris Biedrins,80.6,8.0,6.7,5.4,2.9,1.2
Bob Rule,80.3,7.8,6.4,5.2,2.4,0.5
Connie Simmons,78.0,6.1,5.3,2.6,2.4,1.1
Mike Lewis,77.9,7.9,7.5,4.0,3.8,1.1
DeMarcus Cousins,77.5,7.9,6.0,4.4,4.2,1.1
