Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,598,18898,.438,16.5,.533,.220,.060,.079,.173,.467,.508,.686,.363,.396,.383,.359,.589,.055,285,.897,.274,.383,10,0
7 seasons,,POR,NBA,,481,14828,.446,16.3,.522,.249,.054,.055,.163,.478,.522,.686,.355,.372,.377,.363,.630,.067,257,.919,.327,.386,7,0
2 seasons,,CHO,NBA,,117,4070,.417,17.3,.566,.133,.078,.150,.204,.434,.470,.684,.381,.422,.399,.349,.465,.020,28,.823,.098,.355,3,0
