Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,145,2348,.470,13.1,.757,.295,.091,.109,.263,.243,.519,.727,.412,.328,.401,.316,.636,.063,32,.953,.596,.296,0,0
2 seasons,,SEA,NBA,,109,1704,.454,12.6,.800,.299,.095,.121,.285,.200,.487,.706,.425,.294,.358,.321,.628,.064,25,.926,.571,.313,0,0
1 season,,MIN,NBA,,36,644,.518,14.5,.626,.281,.079,.072,.194,.374,.644,.795,.364,.500,.593,.308,.661,.058,7,1.000,.635,.273,0,0
