Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,17,0,192,12.0,28.3,.424,2.6,6.6,.391,9.4,21.7,.434,5.4,6.3,.864,0.0,4.0,4.0,2.6,0.6,0.3,3.4,3.4,32.0,,98,111
1 season,,HOU,NBA,,13,0,181,11.8,27.9,.424,2.7,6.7,.409,9.1,21.2,.429,5.8,6.7,.864,0.0,3.6,3.6,2.7,0.6,0.3,3.3,3.3,32.2,,100,111
1 season,,BOS,NBA,,3,0,5,0.0,21.6,.000,0.0,10.8,.000,0.0,10.8,.000,0.0,0.0,,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,,0,105
1 season,,ORL,NBA,,1,0,6,27.7,46.2,.600,0.0,0.0,,27.7,46.2,.600,0.0,0.0,,0.0,9.2,9.2,0.0,0.0,0.0,9.2,9.2,55.4,,88,109
